main(50, .9, .4)
127: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 140.1949
128: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 141.4328
129: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 142.708
130: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 143.8499
131: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 144.9142
132: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 145.8798
133: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 146.9049
134: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 148.2193
135: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 149.6642
136: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 151.1036
137: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 152.4531
138: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 153.7279
139: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 154.9698
140: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 155.916
141: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 156.8599
142: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 157.6904
143: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 158.7813
144: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 159.7947
145: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 160.7408
146: Viorest: 4.0209e-05, aptitud: 1000.00000000000000000000, vector: 0.44034138931784528000 0.27183579395464741000 0.44494549389388122000 0.2763996892435309800042.75159667726127600000 , tt: 161.9459
