main(40, .6, .5)
32: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 25.8611
33: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 26.6246
34: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 27.3262
35: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 28.1303
36: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 28.818
37: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 29.4938
38: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 30.2456
39: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 31.0273
40: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 31.964
41: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 32.7549
42: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 33.5577
43: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 34.4791
44: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 35.2547
45: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 36.2089
46: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 37.1316
47: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 38.0443
48: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 38.95
49: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 39.8158
50: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 40.6316
51: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 41.4397
