get(0, 'diaryfile')

ans =

corrida14.txt

main(50, 0.9, 0.4)
1788: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1789: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1790: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1791: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1792: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1793: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1794: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1795: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1796: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1797: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1798: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1799: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1800: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1801: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1802: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1803: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1804: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1805: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1806: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1807: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1808: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1809: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1810: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1811: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1812: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1813: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1814: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1815: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1816: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1817: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1818: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1819: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1820: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1821: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1822: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1823: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1824: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1825: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1826: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1827: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1828: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1829: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1830: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1831: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1832: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1833: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1834: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1835: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1836: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1837: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1838: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1839: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1840: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1841: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1842: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1843: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1844: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1845: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1846: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1847: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1848: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1849: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1850: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1851: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1852: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1853: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1854: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1855: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1856: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1857: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1858: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1859: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1860: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1861: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1862: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1863: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1864: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1865: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1866: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1867: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1868: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1869: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1870: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1871: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1872: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1873: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1874: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1875: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1876: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1877: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1878: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1879: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1880: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1881: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1882: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1883: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1884: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1885: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1886: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1887: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1888: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1889: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1890: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1891: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1892: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1893: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1894: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1895: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1896: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1897: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1898: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1899: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1900: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1901: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1902: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1903: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1904: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1905: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1906: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1907: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1908: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1909: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1910: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1911: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1912: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1913: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1914: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1915: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1916: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1917: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1918: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1919: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1920: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1921: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1922: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1923: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1924: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1925: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1926: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1927: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1928: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1929: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1930: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1931: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1932: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1933: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1934: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1935: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1936: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1937: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1938: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1939: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1940: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1941: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1942: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1943: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1944: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1945: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1946: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
1947: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.10465638511224044000 0.05533900717275739400 0.10465638511224043000 0.0753475616336480580042.78738205773697700000
