main(50, 0.9, 0.4)
29: Viorest: 0.00015893, aptitud: 1000.00000000000000000000, vector: 0.33945450126335464000  0.22472555498731389000  0.38806337203507657000  0.38822230075717445000-24.35776006138868200000
30: Viorest: 0.00015893, aptitud: 1000.00000000000000000000, vector: 0.33945450126335464000  0.22472555498731389000  0.38806337203507657000  0.38822230075717445000-24.35776006138868200000
31: Viorest: 0.00015893, aptitud: 1000.00000000000000000000, vector: 0.33945450126335464000  0.22472555498731389000  0.38806337203507657000  0.38822230075717445000-24.35776006138868200000
32: Viorest: 0.00015893, aptitud: 1000.00000000000000000000, vector: 0.33945450126335464000  0.22472555498731389000  0.38806337203507657000  0.38822230075717445000-24.35776006138868200000
33: Viorest: 4.5215e-06, aptitud: 1000.00000000000000000000, vector: 0.38210569107796710000  0.07753547425601078900  0.45960304758952947000  0.45960756913655715000-41.81673471093523600000
34: Viorest: 4.5215e-06, aptitud: 1000.00000000000000000000, vector: 0.38210569107796710000  0.07753547425601078900  0.45960304758952947000  0.45960756913655715000-41.81673471093523600000
35: Viorest: 4.5215e-06, aptitud: 1000.00000000000000000000, vector: 0.38210569107796710000  0.07753547425601078900  0.45960304758952947000  0.45960756913655715000-41.81673471093523600000
36: Viorest: 4.5215e-06, aptitud: 1000.00000000000000000000, vector: 0.38210569107796710000  0.07753547425601078900  0.45960304758952947000  0.45960756913655715000-41.81673471093523600000
37: Viorest: 4.5215e-06, aptitud: 1000.00000000000000000000, vector: 0.38210569107796710000  0.07753547425601078900  0.45960304758952947000  0.45960756913655715000-41.81673471093523600000
38: Viorest: 4.5215e-06, aptitud: 1000.00000000000000000000, vector: 0.38210569107796710000  0.07753547425601078900  0.45960304758952947000  0.45960756913655715000-41.81673471093523600000
39: Viorest: 4.5215e-06, aptitud: 1000.00000000000000000000, vector: 0.38210569107796710000  0.07753547425601078900  0.45960304758952947000  0.45960756913655715000-41.81673471093523600000
40: Viorest: 3.8657e-06, aptitud: 1000.00000000000000000000, vector: 0.30900939758160861000  0.12998545736834133000  0.45757427426689923000  0.45757813996059893000-38.00275896327052300000
41: Viorest: 3.8657e-06, aptitud: 1000.00000000000000000000, vector: 0.30900939758160861000  0.12998545736834133000  0.45757427426689923000  0.45757813996059893000-38.00275896327052300000
42: Viorest: 3.8657e-06, aptitud: 1000.00000000000000000000, vector: 0.30900939758160861000  0.12998545736834133000  0.45757427426689923000  0.45757813996059893000-38.00275896327052300000
43: Viorest: 1.7235e-06, aptitud: 1000.00000000000000000000, vector: 0.35247715311532696000  0.15258487979584148000  0.47906732877452474000  0.47906905231876751000-35.28715635316882500000
44: Viorest: 1.7235e-06, aptitud: 1000.00000000000000000000, vector: 0.35247715311532696000  0.15258487979584148000  0.47906732877452474000  0.47906905231876751000-35.28715635316882500000
45: Viorest: 1.7235e-06, aptitud: 1000.00000000000000000000, vector: 0.35247715311532696000  0.15258487979584148000  0.47906732877452474000  0.47906905231876751000-35.28715635316882500000
46: Viorest: 1.7235e-06, aptitud: 1000.00000000000000000000, vector: 0.35247715311532696000  0.15258487979584148000  0.47906732877452474000  0.47906905231876751000-35.28715635316882500000
47: Viorest: 1.7235e-06, aptitud: 1000.00000000000000000000, vector: 0.35247715311532696000  0.15258487979584148000  0.47906732877452474000  0.47906905231876751000-35.28715635316882500000
48: Viorest: 2.9855e-07, aptitud: 1000.00000000000000000000, vector: 0.420909245068179340000.093837442657648817000.494633232757165640000.494633531306356900001.51404373869018730000
49: Viorest: 2.9855e-07, aptitud: 1000.00000000000000000000, vector: 0.420909245068179340000.093837442657648817000.494633232757165640000.494633531306356900001.51404373869018730000
50: Viorest: 1.4031e-07, aptitud: 1000.00000000000000000000, vector: 0.38253902708545590000  0.09387669200152901100  0.49326316824299266000  0.49326330855003098000-43.81614864286343900000
51: Viorest: 7.1744e-08, aptitud: 1000.00000000000000000000, vector: 0.24171404917151290000  0.14680231189435883000  0.45684875703343292000  0.45684882877718042000-36.06910525308215700000
52: Viorest: 7.1744e-08, aptitud: 1000.00000000000000000000, vector: 0.24171404917151290000  0.14680231189435883000  0.45684875703343292000  0.45684882877718042000-36.06910525308215700000
53: Viorest: 7.1744e-08, aptitud: 1000.00000000000000000000, vector: 0.24171404917151290000  0.14680231189435883000  0.45684875703343292000  0.45684882877718042000-36.06910525308215700000
54: Viorest: 5.069e-08, aptitud: 1000.00000000000000000000, vector: 0.30948414405769387000  0.16687993091834652000  0.45526489464096287000  0.45526494533091766000-20.16707408016672100000
55: Viorest: 5.069e-08, aptitud: 1000.00000000000000000000, vector: 0.30948414405769387000  0.16687993091834652000  0.45526489464096287000  0.45526494533091766000-20.16707408016672100000
56: Viorest: 2.1989e-08, aptitud: 1000.00000000000000000000, vector: 0.38378817143327226000  0.09237609585500833300  0.47017556958963813000  0.47017559157880112000-21.03148956905973700000
57: Viorest: 1.0786e-08, aptitud: 1000.00000000000000000000, vector: 0.26163963983710653000  0.07047777101826370500  0.49479756758150351000  0.49479757836757965000-24.79783297721679600000
58: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
59: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
60: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
61: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
62: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
63: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
64: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
65: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
66: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
67: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
68: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
69: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
70: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
71: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
72: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
73: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
74: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
75: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
76: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
77: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
78: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
79: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
80: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
81: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
82: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
83: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
84: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
85: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
86: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
87: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
88: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
89: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
90: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
91: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
92: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
93: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
94: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
95: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
96: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
97: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
98: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
99: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
100: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
101: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
102: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
103: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
104: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
105: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
106: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
107: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
108: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
109: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
110: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
111: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
112: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
113: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
114: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
115: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
116: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
117: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
118: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
119: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
120: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
121: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
122: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
123: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
124: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
125: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
126: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
127: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
128: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
129: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
130: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
131: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
132: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
133: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
134: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
135: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
136: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
137: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
138: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
139: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
140: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
141: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
142: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
143: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
144: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
145: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
146: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
147: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
148: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
149: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
150: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
151: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
152: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
153: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
154: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
155: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
156: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
157: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
158: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
159: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
160: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
161: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
162: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
163: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
164: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
165: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
166: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
167: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
168: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
169: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
170: Viorest: 0, aptitud: 0.61474791423293351000, vector: 0.47464038426906169000 0.06249172216555985700 0.48020310186775017000 0.48020306750605141000-0.51682047087178518000
