main(50, 0.9, 0.4)
1599: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1600: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1601: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1602: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1603: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1604: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1605: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1606: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1607: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1608: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1609: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1610: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1611: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1612: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1613: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1614: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1615: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1616: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1617: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1618: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1619: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1620: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1621: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1622: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1623: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1624: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1625: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1626: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1627: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1628: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1629: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1630: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1631: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1632: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1633: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1634: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1635: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1636: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1637: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1638: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1639: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1640: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1641: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1642: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1643: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1644: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1645: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1646: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1647: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1648: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1649: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1650: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1651: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1652: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1653: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1654: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1655: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1656: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1657: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1658: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1659: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1660: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1661: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1662: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1663: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1664: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1665: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1666: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1667: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1668: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1669: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1670: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1671: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1672: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1673: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1674: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1675: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1676: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1677: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1678: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1679: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1680: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1681: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1682: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1683: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1684: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1685: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1686: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1687: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1688: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1689: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1690: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1691: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1692: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1693: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1694: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1695: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1696: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1697: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1698: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1699: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1700: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1701: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1702: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1703: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1704: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1705: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1706: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1707: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1708: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1709: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1710: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1711: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1712: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1713: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1714: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1715: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1716: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1717: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1718: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1719: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1720: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1721: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1722: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1723: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1724: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1725: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1726: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1727: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1728: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1729: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1730: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1731: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1732: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1733: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1734: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1735: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1736: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1737: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1738: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1739: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1740: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1741: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1742: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1743: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1744: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1745: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1746: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1747: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1748: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1749: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1750: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1751: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1752: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1753: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1754: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1755: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1756: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1757: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
1758: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.37626717280798228000 0.10046283218758049000 0.40216216441808561000 0.4021621644180856700020.23242648754610000000
