main(40, .6, .5)
{Operation terminated by user during <a href="matlab:helpUtils.errorDocCallback('Individuo/updAptitud', 'C:\Users\Uziel\Dropbox\MCA\Cómputo inteligente\proyecto\ED\Angtrans (Minimizacion)\Individuo.m', 47)" style="font-weight:bold">Individuo/updAptitud</a> (<a href="matlab: opentoline('C:\Users\Uziel\Dropbox\MCA\Cómputo inteligente\proyecto\ED\Angtrans (Minimizacion)\Individuo.m',47,0)">line 47</a>)


In <a href="matlab:helpUtils.errorDocCallback('mini', 'C:\Users\Uziel\Dropbox\MCA\Cómputo inteligente\proyecto\ED\Angtrans (Minimizacion)\mini.m', 6)" style="font-weight:bold">mini</a> (<a href="matlab: opentoline('C:\Users\Uziel\Dropbox\MCA\Cómputo inteligente\proyecto\ED\Angtrans (Minimizacion)\mini.m',6,0)">line 6</a>)
    mejor_ind.updAptitud();

In <a href="matlab:helpUtils.errorDocCallback('Poblacion/getTrial', 'C:\Users\Uziel\Dropbox\MCA\Cómputo inteligente\proyecto\ED\Angtrans (Minimizacion)\Poblacion.m', 53)" style="font-weight:bold">Poblacion/getTrial</a> (<a href="matlab: opentoline('C:\Users\Uziel\Dropbox\MCA\Cómputo inteligente\proyecto\ED\Angtrans (Minimizacion)\Poblacion.m',53,0)">line 53</a>)
            best_rs = mini( rs );

In <a href="matlab:helpUtils.errorDocCallback('main', 'C:\Users\Uziel\Dropbox\MCA\Cómputo inteligente\proyecto\ED\Angtrans (Minimizacion)\main.m', 18)" style="font-weight:bold">main</a> (<a href="matlab: opentoline('C:\Users\Uziel\Dropbox\MCA\Cómputo inteligente\proyecto\ED\Angtrans (Minimizacion)\main.m',18,0)">line 18</a>)
				trial = p.getTrial(j);
} 
main(50, .9, .4)
1: Viorest: 0.0027965, aptitud: 1000.00000000000000000000, vector: 0.45792902653140716000 0.36018998953297982000 0.48126929512339373000 0.4840657498715772400044.63128917241208200000 , tt: 1.2428
2: Viorest: 0.0004368, aptitud: 1000.00000000000000000000, vector: 0.49495524605995311000 0.36268611652467364000 0.49451844247275589000 0.4762866329311270000025.21375957883541500000 , tt: 2.0532
3: Viorest: 0.0004368, aptitud: 1000.00000000000000000000, vector: 0.49495524605995311000 0.36268611652467364000 0.49451844247275589000 0.4762866329311270000025.21375957883541500000 , tt: 3.0987
4: Viorest: 0.0004368, aptitud: 1000.00000000000000000000, vector: 0.49495524605995311000 0.36268611652467364000 0.49451844247275589000 0.4762866329311270000025.21375957883541500000 , tt: 4.0926
5: Viorest: 0.0002379, aptitud: 1000.00000000000000000000, vector: 0.45755824153811331000 0.39403263610815770000 0.48446053944437562000 0.4206970347126176600044.95873689731500600000 , tt: 5.1288
6: Viorest: 0.0002379, aptitud: 1000.00000000000000000000, vector: 0.45755824153811331000 0.39403263610815770000 0.48446053944437562000 0.4206970347126176600044.95873689731500600000 , tt: 6.1
7: Viorest: 0.0002379, aptitud: 1000.00000000000000000000, vector: 0.45755824153811331000 0.39403263610815770000 0.48446053944437562000 0.4206970347126176600044.95873689731500600000 , tt: 7.2976
8: Viorest: 0.0002379, aptitud: 1000.00000000000000000000, vector: 0.45755824153811331000 0.39403263610815770000 0.48446053944437562000 0.4206970347126176600044.95873689731500600000 , tt: 8.6324
9: Viorest: 0.0002379, aptitud: 1000.00000000000000000000, vector: 0.45755824153811331000 0.39403263610815770000 0.48446053944437562000 0.4206970347126176600044.95873689731500600000 , tt: 9.8406
10: Viorest: 0.0002379, aptitud: 1000.00000000000000000000, vector: 0.45755824153811331000 0.39403263610815770000 0.48446053944437562000 0.4206970347126176600044.95873689731500600000 , tt: 10.9404
11: Viorest: 0.0002379, aptitud: 1000.00000000000000000000, vector: 0.45755824153811331000 0.39403263610815770000 0.48446053944437562000 0.4206970347126176600044.95873689731500600000 , tt: 12.1305
12: Viorest: 0.0002379, aptitud: 1000.00000000000000000000, vector: 0.45755824153811331000 0.39403263610815770000 0.48446053944437562000 0.4206970347126176600044.95873689731500600000 , tt: 13.0754
13: Viorest: 0.0002379, aptitud: 1000.00000000000000000000, vector: 0.45755824153811331000 0.39403263610815770000 0.48446053944437562000 0.4206970347126176600044.95873689731500600000 , tt: 13.9947
14: Viorest: 0.0002379, aptitud: 1000.00000000000000000000, vector: 0.45755824153811331000 0.39403263610815770000 0.48446053944437562000 0.4206970347126176600044.95873689731500600000 , tt: 14.9192
15: Viorest: 0.00022634, aptitud: 1000.00000000000000000000, vector: 0.41314537480784636000 0.36788144286543767000 0.47476594895776131000 0.47499229370194768000-3.58136835926285800000 , tt: 15.8303
16: Viorest: 0.00022634, aptitud: 1000.00000000000000000000, vector: 0.41314537480784636000 0.36788144286543767000 0.47476594895776131000 0.47499229370194768000-3.58136835926285800000 , tt: 16.7731
17: Viorest: 0.00022634, aptitud: 1000.00000000000000000000, vector: 0.41314537480784636000 0.36788144286543767000 0.47476594895776131000 0.47499229370194768000-3.58136835926285800000 , tt: 17.7175
18: Viorest: 0.00022634, aptitud: 1000.00000000000000000000, vector: 0.41314537480784636000 0.36788144286543767000 0.47476594895776131000 0.47499229370194768000-3.58136835926285800000 , tt: 18.7596
19: Viorest: 0.00022634, aptitud: 1000.00000000000000000000, vector: 0.41314537480784636000 0.36788144286543767000 0.47476594895776131000 0.47499229370194768000-3.58136835926285800000 , tt: 19.623
20: Viorest: 0.00022634, aptitud: 1000.00000000000000000000, vector: 0.41314537480784636000 0.36788144286543767000 0.47476594895776131000 0.47499229370194768000-3.58136835926285800000 , tt: 20.5464
