main(50, 0.9, 0.4)
40: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 48.9099
41: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 50.4264
42: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 51.9911
43: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 54.1168
44: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 55.8569
45: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 57.6484
46: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 59.1458
47: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 61.1842
48: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 62.5905
49: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 64.6041
50: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 66.7324
51: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 68.2075
52: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 69.8913
53: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 71.9243
54: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 73.1939
55: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 74.6986
56: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 76.349
57: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 77.7142
58: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 79.4071
59: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 81.0064
60: Viorest: 2.8894e-08, aptitud: 1000.00000000000000000000, vector: 0.15368598635056291000  0.09569386764409987300  0.31582557086568713000  0.31582559976009922000-25.71841153601658900000 , tt: 82.5803
61: Viorest: 1.6044e-08, aptitud: 1000.00000000000000000000, vector: 0.30763572741081918000  0.11155397543923590000  0.46781319395691762000  0.46781321000106474000-28.91768747004562800000 , tt: 83.9973
62: Viorest: 1.3871e-09, aptitud: 1000.00000000000000000000, vector: 0.34433495890231891000  0.22417873843683481000  0.45084785399025235000  0.45084785537734556000-39.00964485195386500000 , tt: 85.2625
63: Viorest: 1.3871e-09, aptitud: 1000.00000000000000000000, vector: 0.34433495890231891000  0.22417873843683481000  0.45084785399025235000  0.45084785537734556000-39.00964485195386500000 , tt: 86.5837
64: Viorest: 1.3871e-09, aptitud: 1000.00000000000000000000, vector: 0.34433495890231891000  0.22417873843683481000  0.45084785399025235000  0.45084785537734556000-39.00964485195386500000 , tt: 87.9412
65: Viorest: 1.3871e-09, aptitud: 1000.00000000000000000000, vector: 0.34433495890231891000  0.22417873843683481000  0.45084785399025235000  0.45084785537734556000-39.00964485195386500000 , tt: 89.2276
66: Viorest: 1.3871e-09, aptitud: 1000.00000000000000000000, vector: 0.34433495890231891000  0.22417873843683481000  0.45084785399025235000  0.45084785537734556000-39.00964485195386500000 , tt: 90.7493
67: Viorest: 1.3871e-09, aptitud: 1000.00000000000000000000, vector: 0.34433495890231891000  0.22417873843683481000  0.45084785399025235000  0.45084785537734556000-39.00964485195386500000 , tt: 92.108
68: Viorest: 1.3871e-09, aptitud: 1000.00000000000000000000, vector: 0.34433495890231891000  0.22417873843683481000  0.45084785399025235000  0.45084785537734556000-39.00964485195386500000 , tt: 93.8997
69: Viorest: 1.2052e-09, aptitud: 1000.00000000000000000000, vector: 0.15029867595885318000  0.05220000550546417100  0.26759827775514811000  0.26759827896033012000-28.16957538584524200000 , tt: 95.1335
70: Viorest: 1.2052e-09, aptitud: 1000.00000000000000000000, vector: 0.15029867595885318000  0.05220000550546417100  0.26759827775514811000  0.26759827896033012000-28.16957538584524200000 , tt: 96.4159
71: Viorest: 1.2052e-09, aptitud: 1000.00000000000000000000, vector: 0.15029867595885318000  0.05220000550546417100  0.26759827775514811000  0.26759827896033012000-28.16957538584524200000 , tt: 98.4281
72: Viorest: 3.1664e-11, aptitud: 1000.00000000000000000000, vector: 0.28877052899584943000  0.06123595160537305400  0.46239376441714858000  0.46239376444881219000-31.89386907863538700000 , tt: 99.9188
73: Viorest: 3.1664e-11, aptitud: 1000.00000000000000000000, vector: 0.28877052899584943000  0.06123595160537305400  0.46239376441714858000  0.46239376444881219000-31.89386907863538700000 , tt: 101.3311
74: Viorest: 3.1664e-11, aptitud: 1000.00000000000000000000, vector: 0.28877052899584943000  0.06123595160537305400  0.46239376441714858000  0.46239376444881219000-31.89386907863538700000 , tt: 103.0906
75: Viorest: 3.1664e-11, aptitud: 1000.00000000000000000000, vector: 0.28877052899584943000  0.06123595160537305400  0.46239376441714858000  0.46239376444881219000-31.89386907863538700000 , tt: 105.0609
76: Viorest: 3.1664e-11, aptitud: 1000.00000000000000000000, vector: 0.28877052899584943000  0.06123595160537305400  0.46239376441714858000  0.46239376444881219000-31.89386907863538700000 , tt: 106.7379
77: Viorest: 3.1664e-11, aptitud: 1000.00000000000000000000, vector: 0.28877052899584943000  0.06123595160537305400  0.46239376441714858000  0.46239376444881219000-31.89386907863538700000 , tt: 108.402
78: Viorest: 2.1107e-11, aptitud: 1000.00000000000000000000, vector: 0.20725441258194782000  0.18812827312527119000  0.23326357687634078000  0.23326357689744773000-35.72566861696849800000 , tt: 110.059
79: Viorest: 2.1107e-11, aptitud: 1000.00000000000000000000, vector: 0.20725441258194782000  0.18812827312527119000  0.23326357687634078000  0.23326357689744773000-35.72566861696849800000 , tt: 111.7483
80: Viorest: 2.1107e-11, aptitud: 1000.00000000000000000000, vector: 0.20725441258194782000  0.18812827312527119000  0.23326357687634078000  0.23326357689744773000-35.72566861696849800000 , tt: 113.1576
81: Viorest: 7.1302e-12, aptitud: 1000.00000000000000000000, vector: 0.19461708626661037000  0.06346191161791947500  0.22758430725036177000  0.22758430725749193000-21.11496989459973200000 , tt: 114.8068
82: Viorest: 7.1302e-12, aptitud: 1000.00000000000000000000, vector: 0.19461708626661037000  0.06346191161791947500  0.22758430725036177000  0.22758430725749193000-21.11496989459973200000 , tt: 116.4693
83: Viorest: 7.1302e-12, aptitud: 1000.00000000000000000000, vector: 0.19461708626661037000  0.06346191161791947500  0.22758430725036177000  0.22758430725749193000-21.11496989459973200000 , tt: 118.3392
84: Viorest: 7.1302e-12, aptitud: 1000.00000000000000000000, vector: 0.19461708626661037000  0.06346191161791947500  0.22758430725036177000  0.22758430725749193000-21.11496989459973200000 , tt: 119.974
85: Viorest: 7.1302e-12, aptitud: 1000.00000000000000000000, vector: 0.19461708626661037000  0.06346191161791947500  0.22758430725036177000  0.22758430725749193000-21.11496989459973200000 , tt: 121.849
86: Viorest: 3.1387e-12, aptitud: 1000.00000000000000000000, vector: 0.15483113082450012000  0.06835072327751196000  0.23492886397405763000  0.23492886397719637000-32.19929504515823000000 , tt: 123.5086
87: Viorest: 3.1387e-12, aptitud: 1000.00000000000000000000, vector: 0.15483113082450012000  0.06835072327751196000  0.23492886397405763000  0.23492886397719637000-32.19929504515823000000 , tt: 125.6441
88: Viorest: 3.1387e-12, aptitud: 1000.00000000000000000000, vector: 0.15483113082450012000  0.06835072327751196000  0.23492886397405763000  0.23492886397719637000-32.19929504515823000000 , tt: 128.0831
89: Viorest: 1.405e-13, aptitud: 1000.00000000000000000000, vector: 0.15516803828323375000  0.07762755415862629400  0.48285074320125515000  0.48285074320139565000-28.92292901958889200000 , tt: 129.8419
90: Viorest: 7.6328e-14, aptitud: 1000.00000000000000000000, vector: 0.16701596644332034000  0.06903194678282081900  0.38762526795050972000  0.38762526795058605000-35.07126995594625600000 , tt: 131.8777
91: Viorest: 7.6328e-14, aptitud: 1000.00000000000000000000, vector: 0.16701596644332034000  0.06903194678282081900  0.38762526795050972000  0.38762526795058605000-35.07126995594625600000 , tt: 133.6396
92: Viorest: 7.6328e-14, aptitud: 1000.00000000000000000000, vector: 0.16701596644332034000  0.06903194678282081900  0.38762526795050972000  0.38762526795058605000-35.07126995594625600000 , tt: 134.9061
93: Viorest: 7.6328e-14, aptitud: 1000.00000000000000000000, vector: 0.16701596644332034000  0.06903194678282081900  0.38762526795050972000  0.38762526795058605000-35.07126995594625600000 , tt: 136.5967
94: Viorest: 7.6328e-14, aptitud: 1000.00000000000000000000, vector: 0.16701596644332034000  0.06903194678282081900  0.38762526795050972000  0.38762526795058605000-35.07126995594625600000 , tt: 138.5052
95: Viorest: 7.6328e-14, aptitud: 1000.00000000000000000000, vector: 0.16701596644332034000  0.06903194678282081900  0.38762526795050972000  0.38762526795058605000-35.07126995594625600000 , tt: 140.497
96: Viorest: 7.6328e-14, aptitud: 1000.00000000000000000000, vector: 0.16701596644332034000  0.06903194678282081900  0.38762526795050972000  0.38762526795058605000-35.07126995594625600000 , tt: 142.6297
97: Viorest: 7.6328e-14, aptitud: 1000.00000000000000000000, vector: 0.16701596644332034000  0.06903194678282081900  0.38762526795050972000  0.38762526795058605000-35.07126995594625600000 , tt: 144.9074
98: Viorest: 7.6328e-14, aptitud: 1000.00000000000000000000, vector: 0.16701596644332034000  0.06903194678282081900  0.38762526795050972000  0.38762526795058605000-35.07126995594625600000 , tt: 147.0587
99: Viorest: 7.6328e-14, aptitud: 1000.00000000000000000000, vector: 0.16701596644332034000  0.06903194678282081900  0.38762526795050972000  0.38762526795058605000-35.07126995594625600000 , tt: 149.2904
100: Viorest: 7.6328e-14, aptitud: 1000.00000000000000000000, vector: 0.16701596644332034000  0.06903194678282081900  0.38762526795050972000  0.38762526795058605000-35.07126995594625600000 , tt: 151.4818
101: Viorest: 5.1459e-14, aptitud: 1000.00000000000000000000, vector: 0.26240967522934144000  0.07841099323366154700  0.39703559673036248000  0.39703559673041394000-27.56539688859231800000 , tt: 153.8734
102: Viorest: 4.996e-15, aptitud: 1000.00000000000000000000, vector: 0.34759996371287560000  0.15420838083600732000  0.48815510939196216000  0.48815510939196716000-14.71140127694457800000 , tt: 155.5888
103: Viorest: 4.996e-15, aptitud: 1000.00000000000000000000, vector: 0.34759996371287560000  0.15420838083600732000  0.48815510939196216000  0.48815510939196716000-14.71140127694457800000 , tt: 157.3671
104: Viorest: 4.996e-15, aptitud: 1000.00000000000000000000, vector: 0.34759996371287560000  0.15420838083600732000  0.48815510939196216000  0.48815510939196716000-14.71140127694457800000 , tt: 158.9494
105: Viorest: 4.996e-15, aptitud: 1000.00000000000000000000, vector: 0.34759996371287560000  0.15420838083600732000  0.48815510939196216000  0.48815510939196716000-14.71140127694457800000 , tt: 160.6313
106: Viorest: 4.5519e-15, aptitud: 1000.00000000000000000000, vector: 0.38484089484683515000 0.07688690662312273900 0.44795719155275071000 0.44795719155275526000-9.30881761795586020000 , tt: 162.1099
107: Viorest: 4.5519e-15, aptitud: 1000.00000000000000000000, vector: 0.38484089484683515000 0.07688690662312273900 0.44795719155275071000 0.44795719155275526000-9.30881761795586020000 , tt: 163.8003
108: Viorest: 1.1102e-16, aptitud: 1000.00000000000000000000, vector: 0.32044212408327222000  0.05162306548854283400  0.46951643294498668000  0.46951643294498679000-16.15180668127138800000 , tt: 165.2738
109: Viorest: 1.1102e-16, aptitud: 1000.00000000000000000000, vector: 0.32044212408327222000  0.05162306548854283400  0.46951643294498668000  0.46951643294498679000-16.15180668127138800000 , tt: 167.0355
110: Viorest: 1.1102e-16, aptitud: 1000.00000000000000000000, vector: 0.32044212408327222000  0.05162306548854283400  0.46951643294498668000  0.46951643294498679000-16.15180668127138800000 , tt: 168.1914
111: Viorest: 1.1102e-16, aptitud: 1000.00000000000000000000, vector: 0.32044212408327222000  0.05162306548854283400  0.46951643294498668000  0.46951643294498679000-16.15180668127138800000 , tt: 170.0779
112: Viorest: 1.1102e-16, aptitud: 1000.00000000000000000000, vector: 0.32044212408327222000  0.05162306548854283400  0.46951643294498668000  0.46951643294498679000-16.15180668127138800000 , tt: 171.7482
113: Viorest: 1.1102e-16, aptitud: 1000.00000000000000000000, vector: 0.32044212408327222000  0.05162306548854283400  0.46951643294498668000  0.46951643294498679000-16.15180668127138800000 , tt: 173.2137
114: Viorest: 1.1102e-16, aptitud: 1000.00000000000000000000, vector: 0.32234215918524295000  0.15015235034955673000  0.46465438898654832000  0.46465438898654843000-19.21247871494172800000 , tt: 175.205
115: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.289948884454938990000.097760553966739605000.490590917134615390000.490590917134615450001.55084604838622390000 , tt: 176.8831
116: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.289948884454938990000.097760553966739605000.490590917134615390000.490590917134615450001.55084604838622390000 , tt: 178.5083
117: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.33986870319441043000 0.08925565265357773800 0.49830272266737796000 0.49830272266737802000-0.12730941058016754000 , tt: 180.5554
118: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.33986870319441043000 0.08925565265357773800 0.49830272266737796000 0.49830272266737802000-0.12730941058016754000 , tt: 182.1414
119: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.33986870319441043000 0.08925565265357773800 0.49830272266737796000 0.49830272266737802000-0.12730941058016754000 , tt: 183.6412
120: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.33986870319441043000 0.08925565265357773800 0.49830272266737796000 0.49830272266737802000-0.12730941058016754000 , tt: 185.5823
121: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.33986870319441043000 0.08925565265357773800 0.49830272266737796000 0.49830272266737802000-0.12730941058016754000 , tt: 187.3646
122: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.33986870319441043000 0.08925565265357773800 0.49830272266737796000 0.49830272266737802000-0.12730941058016754000 , tt: 189.2299
123: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.33986870319441043000 0.08925565265357773800 0.49830272266737796000 0.49830272266737802000-0.12730941058016754000 , tt: 191.1645
124: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.33986870319441043000 0.08925565265357773800 0.49830272266737796000 0.49830272266737802000-0.12730941058016754000 , tt: 192.9579
125: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.33986870319441043000 0.08925565265357773800 0.49830272266737796000 0.49830272266737802000-0.12730941058016754000 , tt: 194.9941
126: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.295180613354934120000.117010791063158840000.492808367860258890000.492808367860258940006.09846467159224480000 , tt: 197.057
127: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.306334904858550530000.132703163039919690000.499124098877432370000.499124098877432420005.40621651934740120000 , tt: 198.7864
128: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 200.6117
129: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 202.0067
130: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 203.4476
131: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 204.6638
132: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 205.8919
133: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 207.3857
134: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 208.7544
135: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 210.0624
136: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 211.3624
137: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 212.842
138: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 214.0459
139: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 215.413
140: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 216.8616
141: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 218.2822
142: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 219.8456
143: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 221.1744
144: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 222.3221
