main(50, 0.9, 0.4)
45: Viorest: 5.3442e-06, aptitud: 1000.00000000000000000000, vector: 0.16192106089924935000 0.13157971465049062000 0.28534790840360652000 0.2853532526021312900037.99796304889432000000
46: Viorest: 5.3442e-06, aptitud: 1000.00000000000000000000, vector: 0.16192106089924935000 0.13157971465049062000 0.28534790840360652000 0.2853532526021312900037.99796304889432000000
47: Viorest: 5.3442e-06, aptitud: 1000.00000000000000000000, vector: 0.16192106089924935000 0.13157971465049062000 0.28534790840360652000 0.2853532526021312900037.99796304889432000000
48: Viorest: 5.3442e-06, aptitud: 1000.00000000000000000000, vector: 0.16192106089924935000 0.13157971465049062000 0.28534790840360652000 0.2853532526021312900037.99796304889432000000
49: Viorest: 2.8409e-07, aptitud: 1000.00000000000000000000, vector: 0.24089054125845802000 0.13283323835530209000 0.48700255765269107000 0.4870028417467841000024.65904779401221000000
50: Viorest: 2.8409e-07, aptitud: 1000.00000000000000000000, vector: 0.24089054125845802000 0.13283323835530209000 0.48700255765269107000 0.4870028417467841000024.65904779401221000000
51: Viorest: 2.8409e-07, aptitud: 1000.00000000000000000000, vector: 0.24089054125845802000 0.13283323835530209000 0.48700255765269107000 0.4870028417467841000024.65904779401221000000
52: Viorest: 2.8409e-07, aptitud: 1000.00000000000000000000, vector: 0.24089054125845802000 0.13283323835530209000 0.48700255765269107000 0.4870028417467841000024.65904779401221000000
53: Viorest: 2.8409e-07, aptitud: 1000.00000000000000000000, vector: 0.24089054125845802000 0.13283323835530209000 0.48700255765269107000 0.4870028417467841000024.65904779401221000000
54: Viorest: 2.8409e-07, aptitud: 1000.00000000000000000000, vector: 0.24089054125845802000 0.13283323835530209000 0.48700255765269107000 0.4870028417467841000024.65904779401221000000
55: Viorest: 2.8409e-07, aptitud: 1000.00000000000000000000, vector: 0.24089054125845802000 0.13283323835530209000 0.48700255765269107000 0.4870028417467841000024.65904779401221000000
56: Viorest: 2.8409e-07, aptitud: 1000.00000000000000000000, vector: 0.24089054125845802000 0.13283323835530209000 0.48700255765269107000 0.4870028417467841000024.65904779401221000000
57: Viorest: 2.8409e-07, aptitud: 1000.00000000000000000000, vector: 0.24089054125845802000 0.13283323835530209000 0.48700255765269107000 0.4870028417467841000024.65904779401221000000
58: Viorest: 2.8409e-07, aptitud: 1000.00000000000000000000, vector: 0.24089054125845802000 0.13283323835530209000 0.48700255765269107000 0.4870028417467841000024.65904779401221000000
59: Viorest: 2.8409e-07, aptitud: 1000.00000000000000000000, vector: 0.24089054125845802000 0.13283323835530209000 0.48700255765269107000 0.4870028417467841000024.65904779401221000000
60: Viorest: 2.8409e-07, aptitud: 1000.00000000000000000000, vector: 0.24089054125845802000 0.13283323835530209000 0.48700255765269107000 0.4870028417467841000024.65904779401221000000
61: Viorest: 2.8409e-07, aptitud: 1000.00000000000000000000, vector: 0.24089054125845802000 0.13283323835530209000 0.48700255765269107000 0.4870028417467841000024.65904779401221000000
62: Viorest: 2.8409e-07, aptitud: 1000.00000000000000000000, vector: 0.24089054125845802000 0.13283323835530209000 0.48700255765269107000 0.4870028417467841000024.65904779401221000000
63: Viorest: 2.4382e-07, aptitud: 1000.00000000000000000000, vector: 0.20540086054315049000 0.12433020945573263000 0.28994813346534570000 0.2899483772849346100032.10304908824392100000
64: Viorest: 2.4382e-07, aptitud: 1000.00000000000000000000, vector: 0.20540086054315049000 0.12433020945573263000 0.28994813346534570000 0.2899483772849346100032.10304908824392100000
65: Viorest: 2.4382e-07, aptitud: 1000.00000000000000000000, vector: 0.20540086054315049000 0.12433020945573263000 0.28994813346534570000 0.2899483772849346100032.10304908824392100000
66: Viorest: 2.4221e-07, aptitud: 1000.00000000000000000000, vector: 0.24755875257802612000 0.07468135035061794500 0.41379558088434576000 0.4137958230981888500024.22109317883963400000
67: Viorest: 2.4221e-07, aptitud: 1000.00000000000000000000, vector: 0.24755875257802612000 0.07468135035061794500 0.41379558088434576000 0.4137958230981888500024.22109317883963400000
68: Viorest: 8.6563e-08, aptitud: 1000.00000000000000000000, vector: 0.311707232136375910000.065811203108297689000.442560740626683880000.442560827189362290009.50523787024296850000
69: Viorest: 8.6563e-08, aptitud: 1000.00000000000000000000, vector: 0.311707232136375910000.065811203108297689000.442560740626683880000.442560827189362290009.50523787024296850000
70: Viorest: 8.6563e-08, aptitud: 1000.00000000000000000000, vector: 0.311707232136375910000.065811203108297689000.442560740626683880000.442560827189362290009.50523787024296850000
71: Viorest: 8.6563e-08, aptitud: 1000.00000000000000000000, vector: 0.311707232136375910000.065811203108297689000.442560740626683880000.442560827189362290009.50523787024296850000
72: Viorest: 8.6563e-08, aptitud: 1000.00000000000000000000, vector: 0.311707232136375910000.065811203108297689000.442560740626683880000.442560827189362290009.50523787024296850000
73: Viorest: 1.8078e-08, aptitud: 1000.00000000000000000000, vector: 0.17559884132361386000 0.06446681065311826700 0.32281832232959828000 0.3228183404076847600039.25630886644066200000
74: Viorest: 1.8078e-08, aptitud: 1000.00000000000000000000, vector: 0.17559884132361386000 0.06446681065311826700 0.32281832232959828000 0.3228183404076847600039.25630886644066200000
75: Viorest: 1.8078e-08, aptitud: 1000.00000000000000000000, vector: 0.17559884132361386000 0.06446681065311826700 0.32281832232959828000 0.3228183404076847600039.25630886644066200000
76: Viorest: 1.8078e-08, aptitud: 1000.00000000000000000000, vector: 0.17559884132361386000 0.06446681065311826700 0.32281832232959828000 0.3228183404076847600039.25630886644066200000
77: Viorest: 1.8078e-08, aptitud: 1000.00000000000000000000, vector: 0.17559884132361386000 0.06446681065311826700 0.32281832232959828000 0.3228183404076847600039.25630886644066200000
78: Viorest: 8.7149e-09, aptitud: 1000.00000000000000000000, vector: 0.29412889183189023000 0.09877594624099014800 0.30812291234135319000 0.3081229210562837500030.01490689063971500000
79: Viorest: 5.747e-10, aptitud: 1000.00000000000000000000, vector: 0.28452984154498506000 0.09991593870064824400 0.45780760227035844000 0.4578076028450558400022.22232600571732100000
80: Viorest: 5.747e-10, aptitud: 1000.00000000000000000000, vector: 0.28452984154498506000 0.09991593870064824400 0.45780760227035844000 0.4578076028450558400022.22232600571732100000
81: Viorest: 5.747e-10, aptitud: 1000.00000000000000000000, vector: 0.28452984154498506000 0.09991593870064824400 0.45780760227035844000 0.4578076028450558400022.22232600571732100000
82: Viorest: 5.747e-10, aptitud: 1000.00000000000000000000, vector: 0.28452984154498506000 0.09991593870064824400 0.45780760227035844000 0.4578076028450558400022.22232600571732100000
83: Viorest: 5.747e-10, aptitud: 1000.00000000000000000000, vector: 0.28452984154498506000 0.09991593870064824400 0.45780760227035844000 0.4578076028450558400022.22232600571732100000
84: Viorest: 5.747e-10, aptitud: 1000.00000000000000000000, vector: 0.28452984154498506000 0.09991593870064824400 0.45780760227035844000 0.4578076028450558400022.22232600571732100000
85: Viorest: 5.747e-10, aptitud: 1000.00000000000000000000, vector: 0.28452984154498506000 0.09991593870064824400 0.45780760227035844000 0.4578076028450558400022.22232600571732100000
86: Viorest: 5.747e-10, aptitud: 1000.00000000000000000000, vector: 0.28452984154498506000 0.09991593870064824400 0.45780760227035844000 0.4578076028450558400022.22232600571732100000
87: Viorest: 3.5546e-10, aptitud: 1000.00000000000000000000, vector: 0.11265002255328208000 0.09947438033922377500 0.44884976509614577000 0.4488497654516068200044.44915693181302200000
88: Viorest: 3.5546e-10, aptitud: 1000.00000000000000000000, vector: 0.11265002255328208000 0.09947438033922377500 0.44884976509614577000 0.4488497654516068200044.44915693181302200000
89: Viorest: 3.5546e-10, aptitud: 1000.00000000000000000000, vector: 0.11265002255328208000 0.09947438033922377500 0.44884976509614577000 0.4488497654516068200044.44915693181302200000
90: Viorest: 3.5546e-10, aptitud: 1000.00000000000000000000, vector: 0.11265002255328208000 0.09947438033922377500 0.44884976509614577000 0.4488497654516068200044.44915693181302200000
91: Viorest: 1.5048e-10, aptitud: 1000.00000000000000000000, vector: 0.18296740128233688000 0.13580271765948088000 0.38774345163928703000 0.3877434517897622700011.51856024768288800000
92: Viorest: 9.6855e-11, aptitud: 1000.00000000000000000000, vector: 0.22419023714152056000 0.07657282651171629100 0.42753282908873741000 0.4275328291855919900044.37234549642053600000
93: Viorest: 9.6855e-11, aptitud: 1000.00000000000000000000, vector: 0.22419023714152056000 0.07657282651171629100 0.42753282908873741000 0.4275328291855919900044.37234549642053600000
94: Viorest: 2.3528e-11, aptitud: 1000.00000000000000000000, vector: 0.10748324027095266000 0.09080705385591254800 0.40688002126294709000 0.4068800212864755500035.27296038637535200000
95: Viorest: 2.3528e-11, aptitud: 1000.00000000000000000000, vector: 0.10748324027095266000 0.09080705385591254800 0.40688002126294709000 0.4068800212864755500035.27296038637535200000
96: Viorest: 2.3528e-11, aptitud: 1000.00000000000000000000, vector: 0.10748324027095266000 0.09080705385591254800 0.40688002126294709000 0.4068800212864755500035.27296038637535200000
97: Viorest: 8.1013e-12, aptitud: 1000.00000000000000000000, vector: 0.22202724626732892000  0.15925506419951882000  0.33837877173230152000  0.33837877174040282000-17.20269745383684400000
98: Viorest: 8.1013e-12, aptitud: 1000.00000000000000000000, vector: 0.22202724626732892000  0.15925506419951882000  0.33837877173230152000  0.33837877174040282000-17.20269745383684400000
99: Viorest: 8.1013e-12, aptitud: 1000.00000000000000000000, vector: 0.22202724626732892000  0.15925506419951882000  0.33837877173230152000  0.33837877174040282000-17.20269745383684400000
100: Viorest: 8.1013e-12, aptitud: 1000.00000000000000000000, vector: 0.22202724626732892000  0.15925506419951882000  0.33837877173230152000  0.33837877174040282000-17.20269745383684400000
101: Viorest: 1.6137e-12, aptitud: 1000.00000000000000000000, vector: 0.25602458216446539000 0.09925079248416172900 0.39546973471867919000 0.3954697347202929000013.52859573459088000000
102: Viorest: 1.6137e-12, aptitud: 1000.00000000000000000000, vector: 0.25602458216446539000 0.09925079248416172900 0.39546973471867919000 0.3954697347202929000013.52859573459088000000
103: Viorest: 1.6137e-12, aptitud: 1000.00000000000000000000, vector: 0.25602458216446539000 0.09925079248416172900 0.39546973471867919000 0.3954697347202929000013.52859573459088000000
104: Viorest: 1.6137e-12, aptitud: 1000.00000000000000000000, vector: 0.25602458216446539000 0.09925079248416172900 0.39546973471867919000 0.3954697347202929000013.52859573459088000000
105: Viorest: 1.6137e-12, aptitud: 1000.00000000000000000000, vector: 0.25602458216446539000 0.09925079248416172900 0.39546973471867919000 0.3954697347202929000013.52859573459088000000
106: Viorest: 1.6137e-12, aptitud: 1000.00000000000000000000, vector: 0.25602458216446539000 0.09925079248416172900 0.39546973471867919000 0.3954697347202929000013.52859573459088000000
107: Viorest: 3.102e-13, aptitud: 1000.00000000000000000000, vector: 0.35100306929603825000 0.12959550617652738000 0.40545118456682083000 0.40545118456713103000-1.98473641368862540000
108: Viorest: 3.102e-13, aptitud: 1000.00000000000000000000, vector: 0.35100306929603825000 0.12959550617652738000 0.40545118456682083000 0.40545118456713103000-1.98473641368862540000
109: Viorest: 3.102e-13, aptitud: 1000.00000000000000000000, vector: 0.35100306929603825000 0.12959550617652738000 0.40545118456682083000 0.40545118456713103000-1.98473641368862540000
110: Viorest: 3.102e-13, aptitud: 1000.00000000000000000000, vector: 0.35100306929603825000 0.12959550617652738000 0.40545118456682083000 0.40545118456713103000-1.98473641368862540000
111: Viorest: 5.701e-14, aptitud: 1000.00000000000000000000, vector: 0.337637067751056290000.128398208374750110000.387257501045549120000.387257501045606130008.59046391442482360000
112: Viorest: 5.701e-14, aptitud: 1000.00000000000000000000, vector: 0.337637067751056290000.128398208374750110000.387257501045549120000.387257501045606130008.59046391442482360000
113: Viorest: 5.701e-14, aptitud: 1000.00000000000000000000, vector: 0.337637067751056290000.128398208374750110000.387257501045549120000.387257501045606130008.59046391442482360000
114: Viorest: 5.3624e-14, aptitud: 1000.00000000000000000000, vector: 0.19385752921637778000 0.05426886545861062100 0.42802455104620429000 0.4280245510462579200022.21320943471525000000
115: Viorest: 5.3624e-14, aptitud: 1000.00000000000000000000, vector: 0.19385752921637778000 0.05426886545861062100 0.42802455104620429000 0.4280245510462579200022.21320943471525000000
116: Viorest: 7.7716e-15, aptitud: 1000.00000000000000000000, vector: 0.21314658955578611000  0.07682594879374737800  0.29519711560047690000  0.29519711560048467000-22.31394126308003900000
117: Viorest: 7.7716e-15, aptitud: 1000.00000000000000000000, vector: 0.21314658955578611000  0.07682594879374737800  0.29519711560047690000  0.29519711560048467000-22.31394126308003900000
118: Viorest: 5.5511e-16, aptitud: 1000.00000000000000000000, vector: 0.22799837624056510000 0.05223762492626881500 0.43527710567438649000 0.4352771056743870400041.41781837528126400000
119: Viorest: 5.5511e-16, aptitud: 1000.00000000000000000000, vector: 0.22799837624056510000 0.05223762492626881500 0.43527710567438649000 0.4352771056743870400041.41781837528126400000
120: Viorest: 5.5511e-16, aptitud: 1000.00000000000000000000, vector: 0.22799837624056510000 0.05223762492626881500 0.43527710567438649000 0.4352771056743870400041.41781837528126400000
121: Viorest: 5.5511e-16, aptitud: 1000.00000000000000000000, vector: 0.22799837624056510000 0.05223762492626881500 0.43527710567438649000 0.4352771056743870400041.41781837528126400000
122: Viorest: 5.5511e-16, aptitud: 1000.00000000000000000000, vector: 0.22799837624056510000 0.05223762492626881500 0.43527710567438649000 0.4352771056743870400041.41781837528126400000
123: Viorest: 5.5511e-16, aptitud: 1000.00000000000000000000, vector: 0.22799837624056510000 0.05223762492626881500 0.43527710567438649000 0.4352771056743870400041.41781837528126400000
124: Viorest: 5.5511e-16, aptitud: 1000.00000000000000000000, vector: 0.22799837624056510000 0.05223762492626881500 0.43527710567438649000 0.4352771056743870400041.41781837528126400000
125: Viorest: 5.5511e-16, aptitud: 1000.00000000000000000000, vector: 0.22799837624056510000 0.05223762492626881500 0.43527710567438649000 0.4352771056743870400041.41781837528126400000
126: Viorest: 5.5511e-16, aptitud: 1000.00000000000000000000, vector: 0.22799837624056510000 0.05223762492626881500 0.43527710567438649000 0.4352771056743870400041.41781837528126400000
127: Viorest: 5.5511e-16, aptitud: 1000.00000000000000000000, vector: 0.22799837624056510000 0.05223762492626881500 0.43527710567438649000 0.4352771056743870400041.41781837528126400000
128: Viorest: 5.5511e-16, aptitud: 1000.00000000000000000000, vector: 0.22799837624056510000 0.05223762492626881500 0.43527710567438649000 0.4352771056743870400041.41781837528126400000
129: Viorest: 2.7756e-16, aptitud: 1000.00000000000000000000, vector: 0.20930196250124175000 0.14299607186808722000 0.43769858884666385000 0.4376985888466641300039.94585266850217000000
130: Viorest: 2.7756e-16, aptitud: 1000.00000000000000000000, vector: 0.20930196250124175000 0.14299607186808722000 0.43769858884666385000 0.4376985888466641300039.94585266850217000000
131: Viorest: 2.7756e-16, aptitud: 1000.00000000000000000000, vector: 0.20930196250124175000 0.14299607186808722000 0.43769858884666385000 0.4376985888466641300039.94585266850217000000
132: Viorest: 2.2204e-16, aptitud: 1000.00000000000000000000, vector: 0.20115653082360219000 0.07805294313755264900 0.40267216470668815000 0.4026721647066883700036.29535771238870000000
133: Viorest: 2.2204e-16, aptitud: 1000.00000000000000000000, vector: 0.20115653082360219000 0.07805294313755264900 0.40267216470668815000 0.4026721647066883700036.29535771238870000000
134: Viorest: 2.2204e-16, aptitud: 1000.00000000000000000000, vector: 0.20115653082360219000 0.07805294313755264900 0.40267216470668815000 0.4026721647066883700036.29535771238870000000
135: Viorest: 1.1102e-16, aptitud: 1000.00000000000000000000, vector: 0.15058147210650355000 0.07872353217443807400 0.45527876647522125000 0.4552787664752213600041.01161756062064300000
136: Viorest: 1.1102e-16, aptitud: 1000.00000000000000000000, vector: 0.15058147210650355000 0.07872353217443807400 0.45527876647522125000 0.4552787664752213600041.01161756062064300000
137: Viorest: 1.1102e-16, aptitud: 1000.00000000000000000000, vector: 0.15058147210650355000 0.07872353217443807400 0.45527876647522125000 0.4552787664752213600041.01161756062064300000
138: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.24221162660414378000 0.09654056799760293800 0.43592807507474018000 0.4359280750747402400039.90459845249258600000
139: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.24221162660414378000 0.09654056799760293800 0.43592807507474018000 0.4359280750747402400039.90459845249258600000
140: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.24221162660414378000 0.09654056799760293800 0.43592807507474018000 0.4359280750747402400039.90459845249258600000
141: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.24221162660414378000 0.09654056799760293800 0.43592807507474018000 0.4359280750747402400039.90459845249258600000
142: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.24221162660414378000 0.09654056799760293800 0.43592807507474018000 0.4359280750747402400039.90459845249258600000
143: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.18671484397315025000 0.12458790618821514000 0.45080702658206573000 0.4508070265820657800043.98637843345289200000
144: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.18671484397315025000 0.12458790618821514000 0.45080702658206573000 0.4508070265820657800043.98637843345289200000
145: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.18671484397315025000 0.12458790618821514000 0.45080702658206573000 0.4508070265820657800043.98637843345289200000
146: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
147: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
148: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
149: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
150: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
151: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
152: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
153: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
154: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
155: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
156: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
157: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
158: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
159: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
160: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
161: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
162: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
163: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.17650720724507790000 0.10968493693716462000 0.41786841954999859000 0.4178684195499986500044.17908755401378300000
