main(50, 0.9, 0.4)
745: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1870.4353
746: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1872.216
747: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1877.238
748: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1878.6287
749: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1883.521
750: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1885.2943
751: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1890.155
752: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1893.2328
753: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1897.2231
754: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1900.6774
755: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1903.4006
756: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1906.8188
757: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1911.8607
758: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1914.3428
759: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1915.4824
760: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1918.9773
761: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1922.6804
762: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1925.2908
763: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1926.9127
764: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1930.5626
765: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1934.3958
766: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1935.2997
767: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1940.526
768: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1944.8023
769: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1947.1834
770: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1949.7939
771: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1953.8653
772: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1957.1857
773: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1960.4308
774: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1962.9091
775: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1964.6707
776: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1968.5442
777: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1970.7551
778: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1975.169
779: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1976.6186
780: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1979.0401
781: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1982.5978
782: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1986.8552
783: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1988.2225
784: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1990.4424
785: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1992.1565
786: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1996.3441
787: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 1999.1374
788: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2001.8565
789: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2004.2896
790: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2005.1813
791: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2006.4194
792: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2008.5813
793: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2009.9561
794: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2012.6546
795: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2016.9674
796: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2018.7403
797: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2020.849
798: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2023.192
799: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2025.1184
800: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2029.5656
801: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2032.7409
802: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2039.1756
803: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2042.3715
804: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2046.7582
805: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2050.8169
806: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2053.208
807: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2056.4532
808: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2058.4492
809: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2061.0517
810: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2066.8115
811: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2071.0464
812: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2072.6188
813: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2075.7494
814: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2078.3901
815: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2080.0924
816: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2082.2286
817: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2084.1181
818: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2088.2666
819: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2089.8873
820: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2095.3197
821: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2100.3523
822: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2101.6247
823: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2104.9761
824: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2109.412
825: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2114.1944
826: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2119.6094
827: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2121.7254
828: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2123.8519
829: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2124.5555
830: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2126.7462
831: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2132.1454
832: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2136.1764
833: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2138.7785
834: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2143.3938
835: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2147.3517
836: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2150.1376
837: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2151.5631
838: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2155.936
839: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2157.973
840: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2160.5936
841: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2164.3952
842: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2167.2924
843: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2171.8272
844: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2173.7795
845: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2177.5515
846: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2180.2854
847: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2182.0753
848: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2184.2546
849: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2187.1105
850: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2190.049
851: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2194.3244
852: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2195.4737
853: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2199.2546
854: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2202.5447
855: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2205.4581
856: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2207.9459
857: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2209.3613
858: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2213.2219
859: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2215.0957
860: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2218.8547
861: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2222.2529
862: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2225.1348
863: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2226.7587
864: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2230.1514
865: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2233.097
866: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2235.5689
867: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2238.4352
868: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2240.4694
869: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2243.8623
870: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2245.0016
871: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2248.269
872: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2250.5994
873: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2252.2329
874: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2255.9384
875: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2260.9686
876: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2262.0894
877: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2264.6533
878: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2266.9504
879: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2268.5416
880: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2271.348
881: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2274.8993
882: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2276.802
883: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2278.9798
884: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2280.3941
885: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2285.181
886: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05614318733174797300  0.05192156392174143700  0.06240047877310796900  0.06240047877310797600-33.69458485417412400000 , tt: 2289.142
