main(50, 0.9, 0.4)
30: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 30.6495
31: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 31.4456
32: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 32.5278
33: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 33.6357
34: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 34.826
35: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 35.8364
36: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 36.7017
37: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 37.8598
38: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 38.9758
39: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 40.1017
40: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 41.2565
41: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 42.6727
42: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 43.9026
43: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 44.8728
44: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 46.041
45: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 47.5963
46: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 48.8429
47: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 50.0122
48: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 51.2068
49: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 52.3485
50: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 53.5752
51: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 54.8275
52: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 56.2867
53: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 57.5102
54: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 58.9621
55: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 60.3526
56: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 61.4671
57: Viorest: 6.2179e-06, aptitud: 1000.00000000000000000000, vector: 0.41843931834831910000 0.23763709412176459000 0.41843310041919451000 0.30657290639510199000-0.13549310781750812000 , tt: 62.5571
58: Viorest: 3.5456e-07, aptitud: 1000.00000000000000000000, vector: 0.40697371461611076000  0.23779871907581127000  0.40697336005229245000  0.26579845817172187000-20.28099800193145400000 , tt: 63.983
59: Viorest: 3.5456e-07, aptitud: 1000.00000000000000000000, vector: 0.40697371461611076000  0.23779871907581127000  0.40697336005229245000  0.26579845817172187000-20.28099800193145400000 , tt: 65.2043
60: Viorest: 3.5456e-07, aptitud: 1000.00000000000000000000, vector: 0.40697371461611076000  0.23779871907581127000  0.40697336005229245000  0.26579845817172187000-20.28099800193145400000 , tt: 66.2053
61: Viorest: 3.5456e-07, aptitud: 1000.00000000000000000000, vector: 0.40697371461611076000  0.23779871907581127000  0.40697336005229245000  0.26579845817172187000-20.28099800193145400000 , tt: 67.3214
62: Viorest: 3.5456e-07, aptitud: 1000.00000000000000000000, vector: 0.40697371461611076000  0.23779871907581127000  0.40697336005229245000  0.26579845817172187000-20.28099800193145400000 , tt: 68.5401
63: Viorest: 3.5456e-07, aptitud: 1000.00000000000000000000, vector: 0.40697371461611076000  0.23779871907581127000  0.40697336005229245000  0.26579845817172187000-20.28099800193145400000 , tt: 69.9644
64: Viorest: 3.5456e-07, aptitud: 1000.00000000000000000000, vector: 0.40697371461611076000  0.23779871907581127000  0.40697336005229245000  0.26579845817172187000-20.28099800193145400000 , tt: 71.3576
65: Viorest: 3.5456e-07, aptitud: 1000.00000000000000000000, vector: 0.40697371461611076000  0.23779871907581127000  0.40697336005229245000  0.26579845817172187000-20.28099800193145400000 , tt: 72.3042
66: Viorest: 3.5456e-07, aptitud: 1000.00000000000000000000, vector: 0.40697371461611076000  0.23779871907581127000  0.40697336005229245000  0.26579845817172187000-20.28099800193145400000 , tt: 73.4039
67: Viorest: 3.5456e-07, aptitud: 1000.00000000000000000000, vector: 0.40697371461611076000  0.23779871907581127000  0.40697336005229245000  0.26579845817172187000-20.28099800193145400000 , tt: 74.4534
68: Viorest: 3.5456e-07, aptitud: 1000.00000000000000000000, vector: 0.40697371461611076000  0.23779871907581127000  0.40697336005229245000  0.26579845817172187000-20.28099800193145400000 , tt: 75.9881
69: Viorest: 3.5456e-07, aptitud: 1000.00000000000000000000, vector: 0.40697371461611076000  0.23779871907581127000  0.40697336005229245000  0.26579845817172187000-20.28099800193145400000 , tt: 77.3068
70: Viorest: 3.5456e-07, aptitud: 1000.00000000000000000000, vector: 0.40697371461611076000  0.23779871907581127000  0.40697336005229245000  0.26579845817172187000-20.28099800193145400000 , tt: 78.5097
71: Viorest: 3.1145e-07, aptitud: 1000.00000000000000000000, vector: 0.33879044747452042000  0.24715212583440174000  0.33879013602004854000  0.27240691343550971000-22.69114054792488800000 , tt: 79.9185
72: Viorest: 1.5605e-07, aptitud: 1000.00000000000000000000, vector: 0.395101714903247860000.084394363930647587000.395101558856355730000.291889387867889370000.76400329756787855000 , tt: 81.5912
73: Viorest: 1.5605e-07, aptitud: 1000.00000000000000000000, vector: 0.395101714903247860000.084394363930647587000.395101558856355730000.291889387867889370000.76400329756787855000 , tt: 83.1368
74: Viorest: 1.5605e-07, aptitud: 1000.00000000000000000000, vector: 0.395101714903247860000.084394363930647587000.395101558856355730000.291889387867889370000.76400329756787855000 , tt: 84.7283
75: Viorest: 6.0385e-09, aptitud: 1000.00000000000000000000, vector: 0.36607697564892150000 0.10245505293444314000 0.36607696961045594000 0.2873797806244536800017.85283874739323900000 , tt: 86.3331
76: Viorest: 6.0385e-09, aptitud: 1000.00000000000000000000, vector: 0.36607697564892150000 0.10245505293444314000 0.36607696961045594000 0.2873797806244536800017.85283874739323900000 , tt: 88.0827
77: Viorest: 6.0385e-09, aptitud: 1000.00000000000000000000, vector: 0.36607697564892150000 0.10245505293444314000 0.36607696961045594000 0.2873797806244536800017.85283874739323900000 , tt: 89.658
78: Viorest: 6.0385e-09, aptitud: 1000.00000000000000000000, vector: 0.36607697564892150000 0.10245505293444314000 0.36607696961045594000 0.2873797806244536800017.85283874739323900000 , tt: 91.2641
79: Viorest: 6.0385e-09, aptitud: 1000.00000000000000000000, vector: 0.36607697564892150000 0.10245505293444314000 0.36607696961045594000 0.2873797806244536800017.85283874739323900000 , tt: 92.812
80: Viorest: 6.0385e-09, aptitud: 1000.00000000000000000000, vector: 0.36607697564892150000 0.10245505293444314000 0.36607696961045594000 0.2873797806244536800017.85283874739323900000 , tt: 94.0562
81: Viorest: 6.0385e-09, aptitud: 1000.00000000000000000000, vector: 0.36607697564892150000 0.10245505293444314000 0.36607696961045594000 0.2873797806244536800017.85283874739323900000 , tt: 95.3011
82: Viorest: 6.0385e-09, aptitud: 1000.00000000000000000000, vector: 0.36607697564892150000 0.10245505293444314000 0.36607696961045594000 0.2873797806244536800017.85283874739323900000 , tt: 97.2108
83: Viorest: 6.0385e-09, aptitud: 1000.00000000000000000000, vector: 0.36607697564892150000 0.10245505293444314000 0.36607696961045594000 0.2873797806244536800017.85283874739323900000 , tt: 98.9489
84: Viorest: 6.0385e-09, aptitud: 1000.00000000000000000000, vector: 0.36607697564892150000 0.10245505293444314000 0.36607696961045594000 0.2873797806244536800017.85283874739323900000 , tt: 100.1373
85: Viorest: 4.0997e-10, aptitud: 1000.00000000000000000000, vector: 0.35998032704450705000 0.24003417551231504000 0.35998032663453233000 0.29640781769550467000-6.60396710301863800000 , tt: 101.123
86: Viorest: 4.0997e-10, aptitud: 1000.00000000000000000000, vector: 0.35998032704450705000 0.24003417551231504000 0.35998032663453233000 0.29640781769550467000-6.60396710301863800000 , tt: 102.5573
87: Viorest: 4.0997e-10, aptitud: 1000.00000000000000000000, vector: 0.35998032704450705000 0.24003417551231504000 0.35998032663453233000 0.29640781769550467000-6.60396710301863800000 , tt: 104.1716
88: Viorest: 4.0997e-10, aptitud: 1000.00000000000000000000, vector: 0.35998032704450705000 0.24003417551231504000 0.35998032663453233000 0.29640781769550467000-6.60396710301863800000 , tt: 105.7811
89: Viorest: 4.0997e-10, aptitud: 1000.00000000000000000000, vector: 0.35998032704450705000 0.24003417551231504000 0.35998032663453233000 0.29640781769550467000-6.60396710301863800000 , tt: 107.4033
90: Viorest: 4.0997e-10, aptitud: 1000.00000000000000000000, vector: 0.35998032704450705000 0.24003417551231504000 0.35998032663453233000 0.29640781769550467000-6.60396710301863800000 , tt: 109.1479
91: Viorest: 4.0997e-10, aptitud: 1000.00000000000000000000, vector: 0.35998032704450705000 0.24003417551231504000 0.35998032663453233000 0.29640781769550467000-6.60396710301863800000 , tt: 110.7531
92: Viorest: 4.0997e-10, aptitud: 1000.00000000000000000000, vector: 0.35998032704450705000 0.24003417551231504000 0.35998032663453233000 0.29640781769550467000-6.60396710301863800000 , tt: 112.1491
93: Viorest: 4.0997e-10, aptitud: 1000.00000000000000000000, vector: 0.35998032704450705000 0.24003417551231504000 0.35998032663453233000 0.29640781769550467000-6.60396710301863800000 , tt: 113.6117
94: Viorest: 4.0997e-10, aptitud: 1000.00000000000000000000, vector: 0.35998032704450705000 0.24003417551231504000 0.35998032663453233000 0.29640781769550467000-6.60396710301863800000 , tt: 114.9499
95: Viorest: 4.0997e-10, aptitud: 1000.00000000000000000000, vector: 0.35998032704450705000 0.24003417551231504000 0.35998032663453233000 0.29640781769550467000-6.60396710301863800000 , tt: 116.1246
96: Viorest: 3.5419e-10, aptitud: 1000.00000000000000000000, vector: 0.29256205661252294000 0.05298857687807051500 0.29256205625833598000 0.2527866340312465700024.72155340150418800000 , tt: 117.4319
97: Viorest: 2.5473e-10, aptitud: 1000.00000000000000000000, vector: 0.37089878618194250000 0.11612833174831859000 0.37089878592720943000 0.2265782210593644000042.91452452352152800000 , tt: 119.2155
98: Viorest: 2.8857e-11, aptitud: 1000.00000000000000000000, vector: 0.36848985313408594000 0.16905724669721411000 0.36848985310522930000 0.3020815954905116100043.72673365521666300000 , tt: 120.5927
99: Viorest: 2.8857e-11, aptitud: 1000.00000000000000000000, vector: 0.36848985313408594000 0.16905724669721411000 0.36848985310522930000 0.3020815954905116100043.72673365521666300000 , tt: 122.2851
100: Viorest: 2.8857e-11, aptitud: 1000.00000000000000000000, vector: 0.36848985313408594000 0.16905724669721411000 0.36848985310522930000 0.3020815954905116100043.72673365521666300000 , tt: 123.369
101: Viorest: 2.8857e-11, aptitud: 1000.00000000000000000000, vector: 0.36848985313408594000 0.16905724669721411000 0.36848985310522930000 0.3020815954905116100043.72673365521666300000 , tt: 124.4411
102: Viorest: 3.1457e-12, aptitud: 1000.00000000000000000000, vector: 0.398666655349869780000.062346660443777548000.398666655346724130000.158576128782633160006.10714942564048610000 , tt: 125.7107
103: Viorest: 3.1457e-12, aptitud: 1000.00000000000000000000, vector: 0.398666655349869780000.062346660443777548000.398666655346724130000.158576128782633160006.10714942564048610000 , tt: 127.0112
104: Viorest: 3.1457e-12, aptitud: 1000.00000000000000000000, vector: 0.398666655349869780000.062346660443777548000.398666655346724130000.158576128782633160006.10714942564048610000 , tt: 128.313
105: Viorest: 3.1457e-12, aptitud: 1000.00000000000000000000, vector: 0.398666655349869780000.062346660443777548000.398666655346724130000.158576128782633160006.10714942564048610000 , tt: 129.4686
106: Viorest: 3.1457e-12, aptitud: 1000.00000000000000000000, vector: 0.398666655349869780000.062346660443777548000.398666655346724130000.158576128782633160006.10714942564048610000 , tt: 131.3023
107: Viorest: 3.1457e-12, aptitud: 1000.00000000000000000000, vector: 0.398666655349869780000.062346660443777548000.398666655346724130000.158576128782633160006.10714942564048610000 , tt: 132.5857
108: Viorest: 3.1457e-12, aptitud: 1000.00000000000000000000, vector: 0.398666655349869780000.062346660443777548000.398666655346724130000.158576128782633160006.10714942564048610000 , tt: 133.8515
109: Viorest: 3.1457e-12, aptitud: 1000.00000000000000000000, vector: 0.398666655349869780000.062346660443777548000.398666655346724130000.158576128782633160006.10714942564048610000 , tt: 134.9234
110: Viorest: 3.1457e-12, aptitud: 1000.00000000000000000000, vector: 0.398666655349869780000.062346660443777548000.398666655346724130000.158576128782633160006.10714942564048610000 , tt: 136.2704
111: Viorest: 1.1861e-12, aptitud: 1000.00000000000000000000, vector: 0.39244307715125376000 0.05971315791673891700 0.39244307715006765000 0.11153912030474232000-3.49945490445507530000 , tt: 137.9768
112: Viorest: 1.1861e-12, aptitud: 1000.00000000000000000000, vector: 0.39244307715125376000 0.05971315791673891700 0.39244307715006765000 0.11153912030474232000-3.49945490445507530000 , tt: 139.2754
113: Viorest: 1.1861e-12, aptitud: 1000.00000000000000000000, vector: 0.39244307715125376000 0.05971315791673891700 0.39244307715006765000 0.11153912030474232000-3.49945490445507530000 , tt: 141.1934
114: Viorest: 1.1861e-12, aptitud: 1000.00000000000000000000, vector: 0.39244307715125376000 0.05971315791673891700 0.39244307715006765000 0.11153912030474232000-3.49945490445507530000 , tt: 142.725
115: Viorest: 1.1861e-12, aptitud: 1000.00000000000000000000, vector: 0.39244307715125376000 0.05971315791673891700 0.39244307715006765000 0.11153912030474232000-3.49945490445507530000 , tt: 144.0359
116: Viorest: 9.6073e-13, aptitud: 1000.00000000000000000000, vector: 0.37814233087298948000 0.22944477049149850000 0.37814233087202875000 0.2747038331750436500034.86890362609312200000 , tt: 145.1888
117: Viorest: 9.6073e-13, aptitud: 1000.00000000000000000000, vector: 0.37814233087298948000 0.22944477049149850000 0.37814233087202875000 0.2747038331750436500034.86890362609312200000 , tt: 146.5828
118: Viorest: 9.6073e-13, aptitud: 1000.00000000000000000000, vector: 0.37814233087298948000 0.22944477049149850000 0.37814233087202875000 0.2747038331750436500034.86890362609312200000 , tt: 147.9766
119: Viorest: 9.6073e-13, aptitud: 1000.00000000000000000000, vector: 0.37814233087298948000 0.22944477049149850000 0.37814233087202875000 0.2747038331750436500034.86890362609312200000 , tt: 149.4286
120: Viorest: 8.0969e-13, aptitud: 1000.00000000000000000000, vector: 0.479048518027792250000.055274780414002418000.479048518026982560000.135038346746575670000.60636421977815669000 , tt: 150.8399
121: Viorest: 3.6249e-13, aptitud: 1000.00000000000000000000, vector: 0.391392675522181770000.132414964958950390000.391392675521819280000.168085899168984640005.26205638274118570000 , tt: 151.9532
122: Viorest: 4.7018e-14, aptitud: 1000.00000000000000000000, vector: 0.43556614929572190000 0.11668593395920906000 0.43556614929567489000 0.17248971138759128000-2.40973329424397600000 , tt: 153.3318
123: Viorest: 4.7018e-14, aptitud: 1000.00000000000000000000, vector: 0.43556614929572190000 0.11668593395920906000 0.43556614929567489000 0.17248971138759128000-2.40973329424397600000 , tt: 154.6416
124: Viorest: 4.7018e-14, aptitud: 1000.00000000000000000000, vector: 0.43556614929572190000 0.11668593395920906000 0.43556614929567489000 0.17248971138759128000-2.40973329424397600000 , tt: 156.0712
125: Viorest: 4.7018e-14, aptitud: 1000.00000000000000000000, vector: 0.43556614929572190000 0.11668593395920906000 0.43556614929567489000 0.17248971138759128000-2.40973329424397600000 , tt: 157.465
126: Viorest: 9.4924e-15, aptitud: 1000.00000000000000000000, vector: 0.46445397227930768000 0.14132641113579267000 0.46445397227929819000 0.1836752110879376600039.88051394606893800000 , tt: 158.9249
127: Viorest: 9.4924e-15, aptitud: 1000.00000000000000000000, vector: 0.46445397227930768000 0.14132641113579267000 0.46445397227929819000 0.1836752110879376600039.88051394606893800000 , tt: 160.0186
128: Viorest: 9.4924e-15, aptitud: 1000.00000000000000000000, vector: 0.46445397227930768000 0.14132641113579267000 0.46445397227929819000 0.1836752110879376600039.88051394606893800000 , tt: 160.9814
129: Viorest: 9.4924e-15, aptitud: 1000.00000000000000000000, vector: 0.46445397227930768000 0.14132641113579267000 0.46445397227929819000 0.1836752110879376600039.88051394606893800000 , tt: 161.9833
130: Viorest: 9.4924e-15, aptitud: 1000.00000000000000000000, vector: 0.46445397227930768000 0.14132641113579267000 0.46445397227929819000 0.1836752110879376600039.88051394606893800000 , tt: 163.3387
131: Viorest: 9.4924e-15, aptitud: 1000.00000000000000000000, vector: 0.46445397227930768000 0.14132641113579267000 0.46445397227929819000 0.1836752110879376600039.88051394606893800000 , tt: 164.5473
132: Viorest: 9.4924e-15, aptitud: 1000.00000000000000000000, vector: 0.46445397227930768000 0.14132641113579267000 0.46445397227929819000 0.1836752110879376600039.88051394606893800000 , tt: 165.8325
133: Viorest: 9.4924e-15, aptitud: 1000.00000000000000000000, vector: 0.46445397227930768000 0.14132641113579267000 0.46445397227929819000 0.1836752110879376600039.88051394606893800000 , tt: 167.2852
134: Viorest: 9.4924e-15, aptitud: 1000.00000000000000000000, vector: 0.46445397227930768000 0.14132641113579267000 0.46445397227929819000 0.1836752110879376600039.88051394606893800000 , tt: 168.4576
135: Viorest: 1.8319e-15, aptitud: 1000.00000000000000000000, vector: 0.48846893864366436000 0.08592959737847152800 0.48846893864366253000 0.3003149857074889400026.45557554491335800000 , tt: 169.6497
136: Viorest: 1.8319e-15, aptitud: 1000.00000000000000000000, vector: 0.48846893864366436000 0.08592959737847152800 0.48846893864366253000 0.3003149857074889400026.45557554491335800000 , tt: 170.8672
137: Viorest: 1.1102e-15, aptitud: 1000.00000000000000000000, vector: 0.46895236900574533000 0.16385368634437719000 0.46895236900574422000 0.3215554798631781700012.77493223504312400000 , tt: 171.9738
138: Viorest: 8.8818e-16, aptitud: 1000.00000000000000000000, vector: 0.46568017417140939000 0.26003412688600630000 0.46568017417140850000 0.39787321383368895000-4.93892945418767050000 , tt: 173.2267
139: Viorest: 3.3307e-16, aptitud: 1000.00000000000000000000, vector: 0.468090840311143170000.120855853847718230000.468090840311142840000.412447409414116010007.35941961137662660000 , tt: 175.0644
140: Viorest: 3.3307e-16, aptitud: 1000.00000000000000000000, vector: 0.468090840311143170000.120855853847718230000.468090840311142840000.412447409414116010007.35941961137662660000 , tt: 176.251
141: Viorest: 3.3307e-16, aptitud: 1000.00000000000000000000, vector: 0.468090840311143170000.120855853847718230000.468090840311142840000.412447409414116010007.35941961137662660000 , tt: 177.2954
142: Viorest: 1.1102e-16, aptitud: 1000.00000000000000000000, vector: 0.49056756767764631000 0.18699938385380266000 0.49056756767764620000 0.4022222019142325200040.34726815552438200000 , tt: 178.6324
143: Viorest: 1.1102e-16, aptitud: 1000.00000000000000000000, vector: 0.49056756767764631000 0.18699938385380266000 0.49056756767764620000 0.4022222019142325200040.34726815552438200000 , tt: 179.8329
144: Viorest: 1.1102e-16, aptitud: 1000.00000000000000000000, vector: 0.49056756767764631000 0.18699938385380266000 0.49056756767764620000 0.4022222019142325200040.34726815552438200000 , tt: 180.9995
145: Viorest: 1.1102e-16, aptitud: 1000.00000000000000000000, vector: 0.49056756767764631000 0.18699938385380266000 0.49056756767764620000 0.4022222019142325200040.34726815552438200000 , tt: 182.2688
146: Viorest: 1.1102e-16, aptitud: 1000.00000000000000000000, vector: 0.49056756767764631000 0.18699938385380266000 0.49056756767764620000 0.4022222019142325200040.34726815552438200000 , tt: 183.6962
