main(50, 0.9, 0.4)
20: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
21: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
22: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
23: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
24: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
25: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
26: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
27: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
28: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
29: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
30: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
31: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
32: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
33: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
34: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
35: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
36: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
37: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
38: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
39: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
40: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
41: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
42: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
43: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
44: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
45: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
46: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
47: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
48: Viorest: 0.00019562, aptitud: 1000.00000000000000000000, vector: 0.10623189780447077000  0.09401729684626071400  0.24040995442076282000  0.22799973762433831000-33.53298939111294900000
49: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
50: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
51: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
52: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
53: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
54: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
55: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
56: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
57: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
58: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
59: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
60: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
61: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
62: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
63: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
64: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
65: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
66: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
67: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
68: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
69: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
70: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
71: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
72: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
73: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
74: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
75: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
76: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
77: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
78: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
79: Viorest: 4.0338e-05, aptitud: 1000.00000000000000000000, vector: 0.12369524339015464000  0.10269428369309158000  0.45311318855248756000  0.43207189054733097000-42.15180964144529700000
80: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
81: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
82: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
83: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
84: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
85: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
86: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
87: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
88: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
89: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
90: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
91: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
92: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
93: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
94: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
95: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
96: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
97: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
98: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
99: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
100: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
101: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
102: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
103: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
104: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
105: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
106: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
107: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
108: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
109: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
110: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
111: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
112: Viorest: 2.4653e-05, aptitud: 1000.00000000000000000000, vector: 0.45303935109482862000 0.38023357165627469000 0.45301469847149639000 0.39935881732409673000-2.84681488322569360000
113: Viorest: 4.2483e-06, aptitud: 1000.00000000000000000000, vector: 0.21614780269391984000  0.10678544991753114000  0.42547916451871731000  0.42548341282037133000-40.51054369560350900000
114: Viorest: 4.2483e-06, aptitud: 1000.00000000000000000000, vector: 0.21614780269391984000  0.10678544991753114000  0.42547916451871731000  0.42548341282037133000-40.51054369560350900000
115: Viorest: 4.2483e-06, aptitud: 1000.00000000000000000000, vector: 0.21614780269391984000  0.10678544991753114000  0.42547916451871731000  0.42548341282037133000-40.51054369560350900000
116: Viorest: 4.2483e-06, aptitud: 1000.00000000000000000000, vector: 0.21614780269391984000  0.10678544991753114000  0.42547916451871731000  0.42548341282037133000-40.51054369560350900000
117: Viorest: 4.2483e-06, aptitud: 1000.00000000000000000000, vector: 0.21614780269391984000  0.10678544991753114000  0.42547916451871731000  0.42548341282037133000-40.51054369560350900000
118: Viorest: 4.2483e-06, aptitud: 1000.00000000000000000000, vector: 0.21614780269391984000  0.10678544991753114000  0.42547916451871731000  0.42548341282037133000-40.51054369560350900000
119: Viorest: 4.2483e-06, aptitud: 1000.00000000000000000000, vector: 0.21614780269391984000  0.10678544991753114000  0.42547916451871731000  0.42548341282037133000-40.51054369560350900000
120: Viorest: 4.2483e-06, aptitud: 1000.00000000000000000000, vector: 0.21614780269391984000  0.10678544991753114000  0.42547916451871731000  0.42548341282037133000-40.51054369560350900000
121: Viorest: 2.7218e-06, aptitud: 1000.00000000000000000000, vector: 0.31680132591245708000 0.11662083239166260000 0.42784149636345886000 0.4278442181379438200015.44490033156309000000
122: Viorest: 2.7218e-06, aptitud: 1000.00000000000000000000, vector: 0.31680132591245708000 0.11662083239166260000 0.42784149636345886000 0.4278442181379438200015.44490033156309000000
123: Viorest: 2.7218e-06, aptitud: 1000.00000000000000000000, vector: 0.31680132591245708000 0.11662083239166260000 0.42784149636345886000 0.4278442181379438200015.44490033156309000000
124: Viorest: 2.7218e-06, aptitud: 1000.00000000000000000000, vector: 0.31680132591245708000 0.11662083239166260000 0.42784149636345886000 0.4278442181379438200015.44490033156309000000
125: Viorest: 2.7218e-06, aptitud: 1000.00000000000000000000, vector: 0.31680132591245708000 0.11662083239166260000 0.42784149636345886000 0.4278442181379438200015.44490033156309000000
126: Viorest: 2.7218e-06, aptitud: 1000.00000000000000000000, vector: 0.31680132591245708000 0.11662083239166260000 0.42784149636345886000 0.4278442181379438200015.44490033156309000000
127: Viorest: 2.7218e-06, aptitud: 1000.00000000000000000000, vector: 0.31680132591245708000 0.11662083239166260000 0.42784149636345886000 0.4278442181379438200015.44490033156309000000
128: Viorest: 2.3663e-06, aptitud: 1000.00000000000000000000, vector: 0.45741242721550079000 0.11472889783313699000 0.48483217490658048000 0.4848345412527991200034.95605863790713400000
129: Viorest: 2.3663e-06, aptitud: 1000.00000000000000000000, vector: 0.45741242721550079000 0.11472889783313699000 0.48483217490658048000 0.4848345412527991200034.95605863790713400000
130: Viorest: 2.3663e-06, aptitud: 1000.00000000000000000000, vector: 0.45741242721550079000 0.11472889783313699000 0.48483217490658048000 0.4848345412527991200034.95605863790713400000
131: Viorest: 1.5801e-06, aptitud: 1000.00000000000000000000, vector: 0.175035643642116990000.094618825185549024000.330717674046620060000.330719254159089980001.56377709504561930000
132: Viorest: 9.7934e-07, aptitud: 1000.00000000000000000000, vector: 0.09974827094313654100 0.08056460817739410900 0.48017092498001118000 0.48017190431919571000-1.85458614047743530000
133: Viorest: 9.7934e-07, aptitud: 1000.00000000000000000000, vector: 0.09974827094313654100 0.08056460817739410900 0.48017092498001118000 0.48017190431919571000-1.85458614047743530000
134: Viorest: 9.7934e-07, aptitud: 1000.00000000000000000000, vector: 0.09974827094313654100 0.08056460817739410900 0.48017092498001118000 0.48017190431919571000-1.85458614047743530000
135: Viorest: 9.7934e-07, aptitud: 1000.00000000000000000000, vector: 0.09974827094313654100 0.08056460817739410900 0.48017092498001118000 0.48017190431919571000-1.85458614047743530000
136: Viorest: 9.7934e-07, aptitud: 1000.00000000000000000000, vector: 0.09974827094313654100 0.08056460817739410900 0.48017092498001118000 0.48017190431919571000-1.85458614047743530000
137: Viorest: 2.3278e-07, aptitud: 1000.00000000000000000000, vector: 0.34861279601914152000 0.16602335909165178000 0.41262876239352181000 0.4126289951687087100015.55913366395987500000
138: Viorest: 1.7951e-07, aptitud: 1000.00000000000000000000, vector: 0.32362212464912132000 0.07175520267606105800 0.41277450807407884000 0.4127746875806471700029.48427930389113500000
139: Viorest: 1.7951e-07, aptitud: 1000.00000000000000000000, vector: 0.32362212464912132000 0.07175520267606105800 0.41277450807407884000 0.4127746875806471700029.48427930389113500000
140: Viorest: 1.7914e-07, aptitud: 1000.00000000000000000000, vector: 0.18324322247896438000  0.06249928023805066700  0.44859033403519122000  0.44859051317038573000-36.70004514812466600000
141: Viorest: 1.7914e-07, aptitud: 1000.00000000000000000000, vector: 0.18324322247896438000  0.06249928023805066700  0.44859033403519122000  0.44859051317038573000-36.70004514812466600000
142: Viorest: 5.298e-08, aptitud: 1000.00000000000000000000, vector: 0.11574541296242900000  0.06337641942466656900  0.44201325035291905000  0.44201330333246419000-19.76243484607086400000
143: Viorest: 5.298e-08, aptitud: 1000.00000000000000000000, vector: 0.11574541296242900000  0.06337641942466656900  0.44201325035291905000  0.44201330333246419000-19.76243484607086400000
144: Viorest: 7.3555e-09, aptitud: 1000.00000000000000000000, vector: 0.12368434140805394000  0.06962566608959015700  0.49353758213634558000  0.49353758949187204000-14.48446002084229200000
145: Viorest: 7.3555e-09, aptitud: 1000.00000000000000000000, vector: 0.12368434140805394000  0.06962566608959015700  0.49353758213634558000  0.49353758949187204000-14.48446002084229200000
146: Viorest: 6.7198e-09, aptitud: 1000.00000000000000000000, vector: 0.16107390476276298000 0.10757889549866405000 0.46550833117851481000 0.4655083378982931600036.12958124742363700000
147: Viorest: 6.7198e-09, aptitud: 1000.00000000000000000000, vector: 0.16107390476276298000 0.10757889549866405000 0.46550833117851481000 0.4655083378982931600036.12958124742363700000
148: Viorest: 6.7198e-09, aptitud: 1000.00000000000000000000, vector: 0.16107390476276298000 0.10757889549866405000 0.46550833117851481000 0.4655083378982931600036.12958124742363700000
149: Viorest: 6.7198e-09, aptitud: 1000.00000000000000000000, vector: 0.16107390476276298000 0.10757889549866405000 0.46550833117851481000 0.4655083378982931600036.12958124742363700000
150: Viorest: 4.1252e-09, aptitud: 1000.00000000000000000000, vector: 0.345596902524458680000.132926016109571610000.476387626077581730000.476387630202758090003.52574623681489550000
151: Viorest: 2.1502e-09, aptitud: 1000.00000000000000000000, vector: 0.25051227157825856000 0.14162101418980041000 0.49714214385603728000 0.49714214600627404000-3.31657706959293820000
152: Viorest: 5.4631e-10, aptitud: 1000.00000000000000000000, vector: 0.14289422928233311000 0.07417302864747674100 0.43687339259981978000 0.43687339314613416000-8.71201031757543910000
153: Viorest: 5.4631e-10, aptitud: 1000.00000000000000000000, vector: 0.14289422928233311000 0.07417302864747674100 0.43687339259981978000 0.43687339314613416000-8.71201031757543910000
154: Viorest: 5.4631e-10, aptitud: 1000.00000000000000000000, vector: 0.14289422928233311000 0.07417302864747674100 0.43687339259981978000 0.43687339314613416000-8.71201031757543910000
155: Viorest: 2.3624e-10, aptitud: 1000.00000000000000000000, vector: 0.13782976504265573000  0.06301853371350864300  0.42647747358543758000  0.42647747382168116000-14.48446002084229200000
156: Viorest: 4.0779e-11, aptitud: 1000.00000000000000000000, vector: 0.16835433176665651000 0.05798807640294160300 0.47993443520718881000 0.4799344352479675300044.52168901778649300000
157: Viorest: 4.0779e-11, aptitud: 1000.00000000000000000000, vector: 0.16835433176665651000 0.05798807640294160300 0.47993443520718881000 0.4799344352479675300044.52168901778649300000
158: Viorest: 4.0779e-11, aptitud: 1000.00000000000000000000, vector: 0.16835433176665651000 0.05798807640294160300 0.47993443520718881000 0.4799344352479675300044.52168901778649300000
159: Viorest: 4.0779e-11, aptitud: 1000.00000000000000000000, vector: 0.16835433176665651000 0.05798807640294160300 0.47993443520718881000 0.4799344352479675300044.52168901778649300000
160: Viorest: 4.0779e-11, aptitud: 1000.00000000000000000000, vector: 0.16835433176665651000 0.05798807640294160300 0.47993443520718881000 0.4799344352479675300044.52168901778649300000
161: Viorest: 4.0779e-11, aptitud: 1000.00000000000000000000, vector: 0.16835433176665651000 0.05798807640294160300 0.47993443520718881000 0.4799344352479675300044.52168901778649300000
162: Viorest: 4.0779e-11, aptitud: 1000.00000000000000000000, vector: 0.16835433176665651000 0.05798807640294160300 0.47993443520718881000 0.4799344352479675300044.52168901778649300000
