main(50, 0.9, 0.4)
415: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 454.2341
416: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 455.2681
417: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 456.1781
418: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 457.1395
419: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 458.1809
420: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 459.448
421: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 460.6691
422: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 461.8932
423: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 462.8102
424: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 463.6974
425: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 464.5424
426: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 465.5526
427: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 466.6041
428: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 467.6542
429: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 468.6231
430: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 469.7765
431: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 470.7851
432: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 471.8496
433: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 472.8416
434: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 473.817
435: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 474.6
436: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 475.4572
437: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 476.4296
438: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 477.3175
439: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 478.2923
440: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 479.1697
441: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 480.0598
442: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 480.9996
443: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 482.0636
444: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 483.3008
445: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 484.418
446: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 485.3675
447: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 486.4495
448: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 487.3609
449: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 488.4009
450: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 489.3529
451: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 490.3796
452: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 491.2631
453: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 492.2248
454: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 493.0721
455: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 494.1825
456: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 495.3738
457: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 496.4364
458: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 497.1768
459: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 498.1547
460: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 499.2748
461: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 500.2254
462: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 501.2263
463: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 502.1149
464: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 503.0639
465: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 504.1619
466: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 505.1933
467: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 506.3464
468: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 507.2158
469: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 508.3103
470: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 509.4525
471: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 510.5213
472: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 511.6095
473: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 512.5235
474: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 513.5096
475: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 514.5162
476: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 515.433
477: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 516.5677
478: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 517.5763
479: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 518.4728
480: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 519.5086
481: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 520.5024
482: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 521.4523
483: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 522.4085
484: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 523.3169
485: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 524.3453
486: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 525.3453
487: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 526.2924
488: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 527.5963
489: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 528.5957
490: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 529.536
491: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 530.4601
492: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 531.5822
493: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 532.6198
494: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 533.7339
495: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 534.6941
496: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 535.6021
497: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 536.7025
498: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 537.8021
499: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 538.7591
500: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 539.7923
501: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 540.7851
502: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 541.6815
503: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 542.6914
504: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 543.5643
505: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 544.5722
506: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 545.532
507: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 546.5645
508: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 547.6255
509: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 548.62
510: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 549.5184
511: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 550.5355
512: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 551.7803
513: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 552.7258
514: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 553.6621
515: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 554.7409
516: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 555.7735
517: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 556.7506
518: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 557.6126
519: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 558.6072
520: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 559.7035
521: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 560.7502
522: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 561.7193
523: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 562.5167
524: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 563.6759
525: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 564.7397
526: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 565.9013
527: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 566.8187
528: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 567.775
529: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 568.8581
530: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 569.947
531: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 570.9794
532: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 572.1914
533: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 573.2083
534: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 574.4116
535: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 575.4338
536: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 576.5543
537: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 577.4634
538: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 578.2598
539: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 579.3273
540: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 580.356
541: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 581.3229
542: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 582.3255
543: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 583.3216
544: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 584.291
545: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 585.4479
546: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 586.4521
547: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 587.4831
548: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 588.5104
549: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 589.4087
550: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 590.5077
551: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 591.54
552: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 592.5403
553: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 593.4236
554: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 594.4059
555: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 595.3394
556: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 596.3228
557: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 597.3269
558: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 598.3765
559: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.22741361390054127000 0.12070706668249663000 0.41441466384887526000 0.4144146638488753200022.00041594179430900000 , tt: 599.3099
