main(40, .6, .5)
57: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 41.5446
58: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 42.4487
59: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 43.5173
60: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 44.475
61: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 45.3178
62: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 46.3873
63: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 47.2875
64: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 48.4503
65: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 49.4234
66: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 50.5075
67: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 51.4995
68: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 52.4641
69: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 53.6088
70: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 54.5773
71: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 55.6261
72: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 56.4241
73: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 57.4027
74: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 58.4809
75: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 59.4386
76: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 60.2688
77: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 61.2525
78: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 62.1205
79: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 62.9453
80: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 64.2161
81: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 65.274
82: Viorest: 7.0468e-05, aptitud: 0.00000000000000000000, vector: 0.33746358298941875000 0.31376159842215551000 0.38177612777967646000 0.3580036756573896100033.16846571337809700000 , tt: 66.3317
83: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 67.272
84: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 68.353
85: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 69.4612
86: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 70.8116
87: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 71.8563
88: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 72.8302
89: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 73.9051
90: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 75.3425
91: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 76.4941
92: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 77.7396
93: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 78.9822
94: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 80.2156
95: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 81.1355
96: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 82.3056
97: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 83.253
98: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 84.2509
99: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 85.3836
100: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 86.5257
101: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 87.4381
102: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 88.5157
103: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 89.604
104: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 90.6262
105: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 91.6019
106: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 92.6182
107: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 93.5068
108: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 94.4395
109: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 95.5341
110: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 96.5473
111: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 97.5394
112: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 98.4943
113: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 99.4396
114: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 100.6333
115: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 101.7652
116: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 102.8377
117: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 103.9106
118: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 104.8247
119: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 105.9871
120: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 107.2178
121: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 108.3089
122: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 109.3388
123: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 110.2829
124: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 111.4859
125: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 112.6599
126: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 113.6679
127: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 114.6212
128: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 115.7897
129: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 116.8514
130: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 118.0507
131: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 118.9419
132: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 119.9401
133: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 120.9382
134: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 122.1276
135: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 123.2379
136: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 124.4904
137: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 125.5131
138: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 126.3079
139: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 127.1107
140: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 128.1116
141: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 129.3638
142: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 130.4345
143: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 131.3799
144: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 132.4923
145: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 133.5818
146: Viorest: 2.929e-05, aptitud: 0.00000000000000000000, vector: 0.43117098267858867000 0.06559010699246237100 0.43114169302257310000 0.3035247198867318000043.60233558889230200000 , tt: 134.8714
147: Viorest: 0, aptitud: 0.22056818117044064000, vector: 0.42722174129002566000 0.07807655932945818700 0.43964003369651783000 0.37666905754129992000-0.40688693815817301000 , tt: 136.1088
148: Viorest: 0, aptitud: 0.22056818117044064000, vector: 0.42722174129002566000 0.07807655932945818700 0.43964003369651783000 0.37666905754129992000-0.40688693815817301000 , tt: 137.1433
149: Viorest: 0, aptitud: 0.22056818117044064000, vector: 0.42722174129002566000 0.07807655932945818700 0.43964003369651783000 0.37666905754129992000-0.40688693815817301000 , tt: 138.2609
