main(40, .6, .5)
25: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
26: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
27: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
28: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
29: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
30: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
31: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
32: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
33: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
34: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
35: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
36: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
37: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
38: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
39: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
40: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
41: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
42: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
43: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
44: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
45: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
46: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
47: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
48: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
49: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
50: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
51: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
52: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
53: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
54: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
55: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
56: Viorest: 4.6224e-05, aptitud: 0.00000000000000000000, vector: 0.42546297637669461000  0.21744865965231053000  0.42541675267084456000  0.36599038288790131000-44.10477069854733400000
57: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
58: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
59: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
60: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
61: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
62: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
63: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
64: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
65: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
66: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
67: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
68: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
69: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
70: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
71: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
72: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
73: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
74: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
75: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
76: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
77: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
78: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
79: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
80: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
81: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
82: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
83: Viorest: 2.4114e-05, aptitud: 0.00000000000000000000, vector: 0.38981943421501836000  0.25264114903226126000  0.38979532013109541000  0.28099616464719457000-31.36186594351337600000
84: Viorest: 2.0004e-05, aptitud: 0.00000000000000000000, vector: 0.44182632180299275000 0.12014982541946477000 0.44180631753209343000 0.12982074626446416000-6.95478134834042190000
85: Viorest: 2.0004e-05, aptitud: 0.00000000000000000000, vector: 0.44182632180299275000 0.12014982541946477000 0.44180631753209343000 0.12982074626446416000-6.95478134834042190000
86: Viorest: 2.0004e-05, aptitud: 0.00000000000000000000, vector: 0.44182632180299275000 0.12014982541946477000 0.44180631753209343000 0.12982074626446416000-6.95478134834042190000
87: Viorest: 1.8213e-05, aptitud: 0.00000000000000000000, vector: 0.47354092761706457000  0.07172493743642156800  0.47352271458780337000  0.12577622922952941000-18.84338878559802300000
88: Viorest: 1.8213e-05, aptitud: 0.00000000000000000000, vector: 0.47354092761706457000  0.07172493743642156800  0.47352271458780337000  0.12577622922952941000-18.84338878559802300000
89: Viorest: 1.8213e-05, aptitud: 0.00000000000000000000, vector: 0.47354092761706457000  0.07172493743642156800  0.47352271458780337000  0.12577622922952941000-18.84338878559802300000
90: Viorest: 1.8213e-05, aptitud: 0.00000000000000000000, vector: 0.47354092761706457000  0.07172493743642156800  0.47352271458780337000  0.12577622922952941000-18.84338878559802300000
91: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
92: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
93: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
94: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
95: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
96: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
97: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
98: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
99: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
100: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
101: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
102: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
103: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
104: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
105: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
106: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
107: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
108: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
109: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
110: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
111: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
112: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
113: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
114: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
115: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
116: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
117: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
118: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
119: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
120: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
121: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
122: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
123: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
124: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
125: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
126: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
127: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
128: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
129: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
130: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
131: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
132: Viorest: 1.6922e-07, aptitud: 0.00000000000000000000, vector: 0.43735819803688752000 0.09501112779139582500 0.43735802881354036000 0.2411657524375110900041.13891395664448700000
133: Viorest: 1.6579e-07, aptitud: 0.00000000000000000000, vector: 0.39147014158673599000  0.12241656811592547000  0.39146997579895271000  0.39096191649414175000-30.23371231772053500000
134: Viorest: 1.6579e-07, aptitud: 0.00000000000000000000, vector: 0.39147014158673599000  0.12241656811592547000  0.39146997579895271000  0.39096191649414175000-30.23371231772053500000
135: Viorest: 1.6579e-07, aptitud: 0.00000000000000000000, vector: 0.39147014158673599000  0.12241656811592547000  0.39146997579895271000  0.39096191649414175000-30.23371231772053500000
136: Viorest: 1.6579e-07, aptitud: 0.00000000000000000000, vector: 0.39147014158673599000  0.12241656811592547000  0.39146997579895271000  0.39096191649414175000-30.23371231772053500000
137: Viorest: 1.2507e-07, aptitud: 0.00000000000000000000, vector: 0.41961899027945143000 0.06816259805800647900 0.41961886521334746000 0.2589331555049503300037.08663874314503100000
138: Viorest: 1.2507e-07, aptitud: 0.00000000000000000000, vector: 0.41961899027945143000 0.06816259805800647900 0.41961886521334746000 0.2589331555049503300037.08663874314503100000
139: Viorest: 2.9593e-08, aptitud: 0.00000000000000000000, vector: 0.36101120879136089000  0.11232665141900967000  0.36101117919815656000  0.20041380938236661000-39.41075307333505200000
140: Viorest: 2.9593e-08, aptitud: 0.00000000000000000000, vector: 0.36101120879136089000  0.11232665141900967000  0.36101117919815656000  0.20041380938236661000-39.41075307333505200000
141: Viorest: 2.9593e-08, aptitud: 0.00000000000000000000, vector: 0.36101120879136089000  0.11232665141900967000  0.36101117919815656000  0.20041380938236661000-39.41075307333505200000
142: Viorest: 2.9593e-08, aptitud: 0.00000000000000000000, vector: 0.36101120879136089000  0.11232665141900967000  0.36101117919815656000  0.20041380938236661000-39.41075307333505200000
143: Viorest: 2.9593e-08, aptitud: 0.00000000000000000000, vector: 0.36101120879136089000  0.11232665141900967000  0.36101117919815656000  0.20041380938236661000-39.41075307333505200000
144: Viorest: 2.9593e-08, aptitud: 0.00000000000000000000, vector: 0.36101120879136089000  0.11232665141900967000  0.36101117919815656000  0.20041380938236661000-39.41075307333505200000
145: Viorest: 1.8437e-08, aptitud: 0.00000000000000000000, vector: 0.438140919568043240000.168957531022672080000.438140901130812500000.268291100555620000004.70874803136394600000
146: Viorest: 1.8437e-08, aptitud: 0.00000000000000000000, vector: 0.438140919568043240000.168957531022672080000.438140901130812500000.268291100555620000004.70874803136394600000
147: Viorest: 1.8437e-08, aptitud: 0.00000000000000000000, vector: 0.438140919568043240000.168957531022672080000.438140901130812500000.268291100555620000004.70874803136394600000
148: Viorest: 1.262e-08, aptitud: 0.00000000000000000000, vector: 0.40333292105254792000  0.12241656811592547000  0.40333290843249892000  0.36164964740760147000-30.23371231772053500000
149: Viorest: 1.262e-08, aptitud: 0.00000000000000000000, vector: 0.40333292105254792000  0.12241656811592547000  0.40333290843249892000  0.36164964740760147000-30.23371231772053500000
150: Viorest: 1.262e-08, aptitud: 0.00000000000000000000, vector: 0.40333292105254792000  0.12241656811592547000  0.40333290843249892000  0.36164964740760147000-30.23371231772053500000
151: Viorest: 1.262e-08, aptitud: 0.00000000000000000000, vector: 0.40333292105254792000  0.12241656811592547000  0.40333290843249892000  0.36164964740760147000-30.23371231772053500000
152: Viorest: 1.262e-08, aptitud: 0.00000000000000000000, vector: 0.40333292105254792000  0.12241656811592547000  0.40333290843249892000  0.36164964740760147000-30.23371231772053500000
153: Viorest: 1.262e-08, aptitud: 0.00000000000000000000, vector: 0.40333292105254792000  0.12241656811592547000  0.40333290843249892000  0.36164964740760147000-30.23371231772053500000
154: Viorest: 1.262e-08, aptitud: 0.00000000000000000000, vector: 0.40333292105254792000  0.12241656811592547000  0.40333290843249892000  0.36164964740760147000-30.23371231772053500000
155: Viorest: 1.262e-08, aptitud: 0.00000000000000000000, vector: 0.40333292105254792000  0.12241656811592547000  0.40333290843249892000  0.36164964740760147000-30.23371231772053500000
156: Viorest: 1.262e-08, aptitud: 0.00000000000000000000, vector: 0.40333292105254792000  0.12241656811592547000  0.40333290843249892000  0.36164964740760147000-30.23371231772053500000
157: Viorest: 1.262e-08, aptitud: 0.00000000000000000000, vector: 0.40333292105254792000  0.12241656811592547000  0.40333290843249892000  0.36164964740760147000-30.23371231772053500000
158: Viorest: 1.262e-08, aptitud: 0.00000000000000000000, vector: 0.40333292105254792000  0.12241656811592547000  0.40333290843249892000  0.36164964740760147000-30.23371231772053500000
159: Viorest: 1.262e-08, aptitud: 0.00000000000000000000, vector: 0.40333292105254792000  0.12241656811592547000  0.40333290843249892000  0.36164964740760147000-30.23371231772053500000
160: Viorest: 1.262e-08, aptitud: 0.00000000000000000000, vector: 0.40333292105254792000  0.12241656811592547000  0.40333290843249892000  0.36164964740760147000-30.23371231772053500000
161: Viorest: 1.0415e-08, aptitud: 0.00000000000000000000, vector: 0.47759379297311200000 0.15968940212156280000 0.47759378255807228000 0.3233385543257335000031.59553956804057200000
162: Viorest: 1.0415e-08, aptitud: 0.00000000000000000000, vector: 0.47759379297311200000 0.15968940212156280000 0.47759378255807228000 0.3233385543257335000031.59553956804057200000
163: Viorest: 2.2465e-09, aptitud: 0.00000000000000000000, vector: 0.33593901862532566000  0.06425311115027233800  0.33593901637881907000  0.26113169261064761000-38.98916032085745100000
