main(40, .6, .5)
303: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
304: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
305: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
306: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
307: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
308: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
309: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
310: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
311: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
312: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
313: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
314: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
315: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
316: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
317: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
318: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
319: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
320: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
321: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
322: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
323: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
324: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
325: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
326: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
327: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
328: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
329: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
330: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
331: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
332: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
333: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
334: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
335: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
336: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
337: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
338: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
339: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
340: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
341: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
342: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
343: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
344: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
345: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
346: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
347: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
348: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
349: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
350: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
351: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
352: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
353: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
354: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
355: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
356: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
357: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
358: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
359: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
360: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
361: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
362: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
363: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
364: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
365: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
366: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
367: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
368: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
369: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
370: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
371: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
372: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
373: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
374: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
375: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
376: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
377: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
378: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
379: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
380: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
381: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
382: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
383: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
384: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
385: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
386: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
387: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
388: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
389: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
390: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
391: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
392: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
393: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
394: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
395: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
396: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
397: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
398: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
399: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
400: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
401: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
402: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
403: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
404: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
405: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
406: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
407: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
408: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
409: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
410: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
411: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
412: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
413: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
414: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
415: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
416: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
417: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
418: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
419: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
420: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
421: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
422: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
423: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
424: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
425: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
426: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
427: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
428: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
429: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
430: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
431: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
432: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
433: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
434: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
435: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
436: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
437: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
438: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
439: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
440: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
441: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
442: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
443: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
444: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
445: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
446: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
447: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
448: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
449: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
450: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
451: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
452: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
453: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
454: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
455: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
456: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
457: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
458: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
459: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
460: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
461: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
462: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
463: Viorest: 9.7952e-06, aptitud: 0.00000000000000000000, vector: 0.25116144794891088000  0.09320015186967584000  0.25115165272160273000  0.12602437394382338000-35.05349054750689000000
464: Viorest: 7.3666e-06, aptitud: 0.00000000000000000000, vector: 0.31883385074556486000  0.11712343207804317000  0.38586713952350798000  0.38587450615608671000-34.64529766504264800000
