main(40, .6, .5)
14: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 7.2829
15: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 7.8525
16: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 8.6022
17: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 9.3336
18: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 9.9789
19: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 10.4661
20: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 11.0399
21: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 11.6556
22: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 12.3522
23: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 13.2286
24: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 14.0684
25: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 14.6756
26: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 15.2991
27: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 15.8137
28: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 16.3947
29: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 16.9596
30: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 17.6498
31: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 18.4573
32: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 19.1231
33: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 19.8076
34: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 20.5258
35: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 21.2447
36: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 21.9557
37: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 22.728
38: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 23.675
39: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 24.31
40: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 25.0234
41: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 25.7132
42: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 26.3447
43: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 27.0819
44: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 27.9322
45: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 28.5831
46: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 29.2455
47: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 29.7164
48: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 30.3714
49: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 31.1037
50: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 31.7899
51: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 32.3696
52: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 33.2863
53: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 33.8591
54: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 34.4745
55: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 35.3101
56: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 36.1253
57: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 36.7887
58: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 37.3297
59: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 37.887
60: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 38.3898
61: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 38.9412
62: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 39.9167
63: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 40.5699
64: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 41.3079
65: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 41.9692
66: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 42.7765
67: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 43.3346
68: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 44.0595
69: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 44.8788
70: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 45.6346
71: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 46.3569
72: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 47.0883
73: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 47.8181
74: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 48.6755
75: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 49.4399
76: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 50.3128
77: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 51.2101
78: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 52.108
79: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 52.9972
80: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 53.8616
81: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 54.7776
82: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 55.5964
83: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 56.4077
84: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 57.4063
85: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 58.8834
86: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 59.9243
87: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 60.8185
88: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 61.724
89: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 62.9057
90: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 64.2106
91: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 65.1775
92: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 66.3037
93: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 67.1048
94: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 68.145
95: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 69.1653
96: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 70.2669
97: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 71.0604
98: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 72.2038
99: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 73.1076
100: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 73.9849
101: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 75.2935
102: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 76.1897
103: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 77.1039
104: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 77.9574
105: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 78.8448
106: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 79.9404
107: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 81.0546
108: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 82.074
109: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 82.9835
110: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 84.07
111: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 85.1945
112: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 86.1328
113: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 87.3539
114: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 88.227
115: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 89.0421
116: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 89.9802
117: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 90.966
118: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 91.8768
119: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 92.8976
120: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 93.8688
121: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 94.9259
122: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 96.1231
123: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 96.9769
124: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 97.8802
125: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 98.7862
126: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 99.7704
127: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 100.7552
128: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 101.8986
129: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 102.8972
130: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 103.9213
131: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 104.7744
132: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 105.7018
133: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 106.67
134: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 107.6825
135: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 108.6171
136: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 109.7682
137: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 110.7384
138: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 111.7692
139: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 112.7424
140: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 113.7376
141: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 114.9563
142: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 116.0839
143: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 117.0499
144: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 118.2552
145: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 119.3375
146: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 120.0335
147: Viorest: 2.1435e-05, aptitud: 0.00000000000000000000, vector: 0.26509074861157522000 0.09475010086917123900 0.43779225438011815000 0.4378136888874991600032.92065334583593000000 , tt: 121.1344
