
main(40, .6, .5)
1013: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1014: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1015: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1016: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1017: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1018: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1019: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1020: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1021: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1022: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1023: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1024: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1025: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1026: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1027: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1028: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1029: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1030: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1031: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1032: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1033: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1034: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1035: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1036: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1037: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1038: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1039: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1040: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1041: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1042: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1043: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1044: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1045: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1046: Viorest: 2.1584e-09, aptitud: 0.00000000000000000000, vector: 0.10845972741428692000  0.05337734495583319700  0.27664265870549648000  0.22156027408868115000-44.21388937685485100000
1047: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1048: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1049: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1050: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1051: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1052: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1053: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1054: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1055: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1056: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1057: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1058: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1059: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1060: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1061: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1062: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1063: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1064: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1065: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1066: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1067: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1068: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1069: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1070: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1071: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1072: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1073: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1074: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1075: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1076: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1077: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1078: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1079: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1080: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1081: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1082: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1083: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1084: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1085: Viorest: 1.1771e-09, aptitud: 0.00000000000000000000, vector: 0.12109815102755990000  0.10270760424621553000  0.21006950862700952000  0.19167896066857093000-25.30348808550146000000
1086: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1087: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1088: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1089: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1090: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1091: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1092: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1093: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1094: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1095: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1096: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1097: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1098: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1099: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1100: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1101: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1102: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1103: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1104: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1105: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1106: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1107: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1108: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1109: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1110: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1111: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1112: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1113: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1114: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1115: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1116: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1117: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1118: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1119: Viorest: 2.8153e-10, aptitud: 0.00000000000000000000, vector: 0.19110106632146762000  0.14153141285045645000  0.26533953059721249000  0.21576987684467203000-16.39684819329442100000
1120: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1121: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1122: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1123: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1124: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1125: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1126: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1127: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1128: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1129: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1130: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1131: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1132: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1133: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1134: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1135: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1136: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1137: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1138: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1139: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1140: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1141: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1142: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1143: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1144: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1145: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1146: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1147: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1148: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1149: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1150: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1151: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1152: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1153: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1154: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1155: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1156: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1157: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1158: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1159: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1160: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1161: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1162: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1163: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1164: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1165: Viorest: 9.264e-11, aptitud: 0.00000000000000000000, vector: 0.25049484587193666000  0.13841820273504510000  0.30459189674171405000  0.19251525351218290000-30.22589110837733300000
1166: Viorest: 4.0671e-11, aptitud: 0.00000000000000000000, vector: 0.16421928756477575000  0.08143266785279522400  0.18072574822964474000  0.09793912847699366700-44.21388937685485100000
1167: Viorest: 4.0671e-11, aptitud: 0.00000000000000000000, vector: 0.16421928756477575000  0.08143266785279522400  0.18072574822964474000  0.09793912847699366700-44.21388937685485100000
1168: Viorest: 4.0671e-11, aptitud: 0.00000000000000000000, vector: 0.16421928756477575000  0.08143266785279522400  0.18072574822964474000  0.09793912847699366700-44.21388937685485100000
1169: Viorest: 4.0671e-11, aptitud: 0.00000000000000000000, vector: 0.16421928756477575000  0.08143266785279522400  0.18072574822964474000  0.09793912847699366700-44.21388937685485100000
1170: Viorest: 4.0671e-11, aptitud: 0.00000000000000000000, vector: 0.16421928756477575000  0.08143266785279522400  0.18072574822964474000  0.09793912847699366700-44.21388937685485100000
1171: Viorest: 4.0671e-11, aptitud: 0.00000000000000000000, vector: 0.16421928756477575000  0.08143266785279522400  0.18072574822964474000  0.09793912847699366700-44.21388937685485100000
1172: Viorest: 4.0671e-11, aptitud: 0.00000000000000000000, vector: 0.16421928756477575000  0.08143266785279522400  0.18072574822964474000  0.09793912847699366700-44.21388937685485100000
1173: Viorest: 4.0671e-11, aptitud: 0.00000000000000000000, vector: 0.16421928756477575000  0.08143266785279522400  0.18072574822964474000  0.09793912847699366700-44.21388937685485100000
