main(40, .6, .5)
43: Viorest: 5.7227e-05, aptitud: 0.00000000000000000000, vector: 0.43642301346828427000  0.11596239630817436000  0.48450150710879225000  0.48455873371715230000-17.66065050036088000000 , tt: 61.9465
44: Viorest: 5.7227e-05, aptitud: 0.00000000000000000000, vector: 0.43642301346828427000  0.11596239630817436000  0.48450150710879225000  0.48455873371715230000-17.66065050036088000000 , tt: 63.2753
45: Viorest: 5.7227e-05, aptitud: 0.00000000000000000000, vector: 0.43642301346828427000  0.11596239630817436000  0.48450150710879225000  0.48455873371715230000-17.66065050036088000000 , tt: 64.7734
46: Viorest: 5.7227e-05, aptitud: 0.00000000000000000000, vector: 0.43642301346828427000  0.11596239630817436000  0.48450150710879225000  0.48455873371715230000-17.66065050036088000000 , tt: 66.3513
47: Viorest: 5.7227e-05, aptitud: 0.00000000000000000000, vector: 0.43642301346828427000  0.11596239630817436000  0.48450150710879225000  0.48455873371715230000-17.66065050036088000000 , tt: 67.8166
48: Viorest: 5.7227e-05, aptitud: 0.00000000000000000000, vector: 0.43642301346828427000  0.11596239630817436000  0.48450150710879225000  0.48455873371715230000-17.66065050036088000000 , tt: 69.3321
49: Viorest: 5.7227e-05, aptitud: 0.00000000000000000000, vector: 0.43642301346828427000  0.11596239630817436000  0.48450150710879225000  0.48455873371715230000-17.66065050036088000000 , tt: 70.9054
50: Viorest: 5.7227e-05, aptitud: 0.00000000000000000000, vector: 0.43642301346828427000  0.11596239630817436000  0.48450150710879225000  0.48455873371715230000-17.66065050036088000000 , tt: 72.0752
51: Viorest: 5.7227e-05, aptitud: 0.00000000000000000000, vector: 0.43642301346828427000  0.11596239630817436000  0.48450150710879225000  0.48455873371715230000-17.66065050036088000000 , tt: 73.3909
52: Viorest: 5.7227e-05, aptitud: 0.00000000000000000000, vector: 0.43642301346828427000  0.11596239630817436000  0.48450150710879225000  0.48455873371715230000-17.66065050036088000000 , tt: 74.4772
53: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 75.7219
54: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 77.1382
55: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 78.4813
56: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 80.1036
57: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 81.6708
58: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 83.1857
59: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 84.4693
60: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 86.21
61: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 87.695
62: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 89.1974
63: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 90.6049
64: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 92.0739
65: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 93.4069
66: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 94.8513
67: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 96.1749
68: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 97.9963
69: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 99.5724
70: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 100.6933
71: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 101.8721
72: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 103.7437
73: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 104.9934
74: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 106.4756
75: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 107.6986
76: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 108.6035
77: Viorest: 4.5661e-05, aptitud: 0.00000000000000000000, vector: 0.39199249767523719000 0.19125037489698204000 0.49399477033050798000 0.4940404314055690800043.00311377783268100000 , tt: 109.9589
78: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 111.5167
79: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 113.2517
80: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 114.6128
81: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 115.9411
82: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 117.554
83: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 119.1179
84: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 120.4542
85: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 121.6103
86: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 122.6861
87: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 124.2529
88: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 125.6466
89: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 126.9923
90: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 128.3509
91: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 129.459
92: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 130.8152
93: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 132.1832
94: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 134.2288
95: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 135.4608
96: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 136.554
97: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 138.396
98: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 139.7024
99: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 141.1262
100: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 142.2888
101: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 143.4195
102: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 144.6095
103: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 145.7841
104: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 147.1109
105: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 148.5309
106: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 150.0307
107: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 151.2503
108: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 152.6063
109: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 153.7145
110: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 155.4772
111: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 157.0634
112: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 158.5916
113: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 160.4271
114: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 161.8785
115: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 163.0007
116: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 164.2092
117: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 165.4427
118: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 166.7406
119: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 168.2155
120: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 169.5627
121: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 170.8935
122: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 172.1065
123: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 173.4961
124: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 175.3812
125: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 176.7444
126: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 178.2144
127: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 179.9832
128: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 181.0375
129: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 182.3385
130: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 183.7967
131: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 185.0228
132: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 186.1628
133: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 187.712
134: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 189.1456
135: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 190.6463
136: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 192.0458
137: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 193.3767
138: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 195.027
139: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 196.5039
140: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 197.5567
141: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 198.7472
142: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 199.7758
143: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 201.1834
144: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 202.556
145: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 204.1216
146: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 205.5466
147: Viorest: 8.9382e-06, aptitud: 0.00000000000000000000, vector: 0.40169220840764619000 0.39867580965202326000 0.48397105077405939000 0.4809457138535679900020.10435873823952600000 , tt: 206.7324
